id_municipio,ano,mes,tradable_demand_log
1501402,2015,6,-0.012901735924547216
1501402,2015,7,-0.022057483425391218
1501402,2015,8,-0.028558559280961987
1501402,2015,9,-0.036318476038227264
1501402,2015,10,-0.041928381645741
1501402,2015,11,-0.047891801938582786
1501402,2015,12,-0.04938572618241894
1501402,2016,1,-0.06189045859874996
1501402,2016,2,-0.06712973853912299
1501402,2016,3,-0.06944399521574773
1501402,2016,4,-0.0752521616912045
1501402,2016,5,-0.07884164319994706
1501402,2016,6,-0.08346720841071534
1501402,2016,7,-0.08754588555092382
1501402,2016,8,-0.08967569999447515
1501402,2016,9,-0.09866626588679796
1501402,2016,10,-0.10493688427046638
1501402,2016,11,-0.10848398366381339
1501402,2016,12,-0.10597937522078896
1501402,2017,1,-0.12030268095842923
1501402,2017,2,-0.12819967193872234
1501402,2017,3,-0.12826214568621755
1501402,2017,4,-0.12530555242879507
1501402,2017,5,-0.12194829020774177
1501402,2017,6,-0.12059241297413016
1501402,2017,7,-0.11828510419705139
1501402,2017,8,-0.11848383272852214
1501402,2017,9,-0.12098312624025273
1501402,2017,10,-0.11616773913445178
1501402,2017,11,-0.11520441807148821
1501402,2017,12,-0.11018656754184201
1501402,2018,1,-0.11850061360650235
1501402,2018,2,-0.11774732720504678
1501402,2018,3,-0.11582023242191437
1501402,2018,4,-0.1075222764809398
1501402,2018,5,-0.10234869343268291
1501402,2018,6,-0.09891882487539638
1501402,2018,7,-0.09129448429128464
1501402,2018,8,-0.08414862532283171
1501402,2018,9,-0.07968896094829486
1501402,2018,10,-0.07550637916555164
1501402,2018,11,-0.07065650653125011
1501402,2018,12,-0.0626182446555441
1501402,2019,1,-0.057283927296330285
1501402,2019,2,-0.05044318159370319
1501402,2019,3,-0.04925096006532385
1501402,2019,4,-0.04470696493201687
1501402,2019,5,-0.04437626521136449
1501402,2019,6,-0.04240071597091235
1501402,2019,7,-0.040663347663338914
1501402,2019,8,-0.039032255026613845
1501402,2019,9,-0.03436294126825804
1501402,2019,10,-0.031997564754440835
1501402,2019,11,-0.02961679981157521
1501402,2019,12,-0.02625144640506848
1501402,2020,1,-0.010227026798597615
1501402,2020,2,-0.004305062497141129
1501402,2020,3,-0.005535095108364086
1501402,2020,4,-0.02989370448128273
1501402,2020,5,-0.0420478778883481
1501402,2020,6,-0.04124610154616434
1501402,2020,7,-0.03597730168442438
1501402,2020,8,-0.02597238114840805
1501402,2020,9,-0.01525422905176587
1501402,2020,10,-0.008326490889358364
1501402,2020,11,0.002026852227015831
1501402,2020,12,0.010558234449299457
1501402,2021,1,0.019142211072272014
1501402,2021,2,0.02854751194121186
1501402,2021,3,0.03328383915316365
1501402,2021,4,0.03382187966532534
1501402,2021,5,0.04096486891775837
1501402,2021,6,0.050058292120165354
1501402,2021,7,0.055167238176029205
1501402,2021,8,0.06003229662985908
1501402,2021,9,0.06222623636282933
1501402,2021,10,0.06498589775516274
1501402,2021,11,0.06877976692769171
1501402,2021,12,0.07203058503756658
1501402,2022,1,0.06996829192177569
1501402,2022,2,0.07136472804775698
1501402,2022,3,0.0735852768413732
1501402,2022,4,0.0741690888498119
1501402,2022,5,0.08167050072590046
1501402,2022,6,0.08767346561839152
1501402,2022,7,0.09160679382475939
1501402,2022,8,0.09357010226254556
1501402,2022,9,0.09210912050534227
1501402,2022,10,0.09054536748809597
1501402,2022,11,0.08913821676440153
1501402,2022,12,0.08704006694972004
1501402,2023,1,0.12532874181266843
1501402,2023,2,0.12426635456301142
1501402,2023,3,0.12925596686911106
1501402,2023,4,0.15502523444383037
1501402,2023,5,0.16799337398124017
1501402,2023,6,0.16912950490273032
1501402,2023,7,0.1636819201638489
1501402,2023,8,0.15622575617812967
1501402,2023,9,0.1470235026702025
1501402,2023,10,0.1375785478492267
1501402,2023,11,0.12876729062364883
1501402,2023,12,0.12115478297343223
1501402,2024,1,0.11360809103695173
1501402,2024,2,0.10857777287162104
1501402,2024,3,0.10703836464991438
1501402,2024,4,0.10753640273651963
1501402,2024,5,0.10270256616319653
1501402,2024,6,0.09884464363118128
1501402,2024,7,0.09669192939820061
1501402,2024,8,0.09284500248622064
1501402,2024,9,0.08989356285140487
1501402,2024,10,0.08772941952531613
1501402,2024,11,0.08591277411053103
1501402,2024,12,0.08427327052980446
2111300,2010,1,0.123588077284322
2111300,2010,2,0.1304981399774679
2111300,2010,3,0.13790346767236206
2111300,2010,4,0.1468238521223798
2111300,2010,5,0.15402234264488057
2111300,2010,6,0.15898423408208207
2111300,2010,7,0.16419300753172647
2111300,2010,8,0.17256707272122881
2111300,2010,9,0.1823041724999044
2111300,2010,10,0.1886733429615608
2111300,2010,11,0.18953793204739758
2111300,2010,12,0.1797550494005106
2111300,2011,1,0.11705361246163136
2111300,2011,2,0.11718859087965748
2111300,2011,3,0.1118911609766716
2111300,2011,4,0.10789872874458951
2111300,2011,5,0.1085759436233524
2111300,2011,6,0.10397859747698782
2111300,2011,7,0.10033512883410403
2111300,2011,8,0.09646233542509379
2111300,2011,9,0.09030429032436225
2111300,2011,10,0.09098814431492246
2111300,2011,11,0.09768241297564502
2111300,2011,12,0.1131917115674777
2111300,2012,1,0.12904400007891362
2111300,2012,2,0.1412321020206017
2111300,2012,3,0.15198707526686597
2111300,2012,4,0.16044396917487955
2111300,2012,5,0.1657089057358156
2111300,2012,6,0.16871072870719245
2111300,2012,7,0.17062932066075132
2111300,2012,8,0.16471773721604865
2111300,2012,9,0.15660591267338791
2111300,2012,10,0.14859604863717166
2111300,2012,11,0.1404404031657508
2111300,2012,12,0.13712213605151996
2111300,2013,1,0.13074913060825347
2111300,2013,2,0.1257901411897209
2111300,2013,3,0.11814570315649287
2111300,2013,4,0.11132959995925121
2111300,2013,5,0.10433028021372366
2111300,2013,6,0.09861210652938873
2111300,2013,7,0.09410151279663968
2111300,2013,8,0.08677142363348424
2111300,2013,9,0.08252222859887218
2111300,2013,10,0.07890069065390931
2111300,2013,11,0.07488632644059065
2111300,2013,12,0.0718549330749386
2111300,2014,1,0.05449581535041456
2111300,2014,2,0.05192860431988678
2111300,2014,3,0.049324822352690444
2111300,2014,4,0.04227186939338687
2111300,2014,5,0.03213508819020636
2111300,2014,6,0.026854862563733675
2111300,2014,7,0.022318700956779677
2111300,2014,8,0.01806031328547233
2111300,2014,9,0.013378202990890641
2111300,2014,10,0.00887890185123846
2111300,2014,11,0.007478192335171418
2111300,2014,12,0.002481838451708142
2111300,2015,1,-0.004354216092420266
2111300,2015,2,-0.006563075468130736
2111300,2015,3,-0.01032855660384954
2111300,2015,4,-0.021175783520080108
2111300,2015,5,-0.03095224172793184
2111300,2015,6,-0.04034054725335752
2111300,2015,7,-0.050524316753058025
2111300,2015,8,-0.05983929421010782
2111300,2015,9,-0.06862453106570879
2111300,2015,10,-0.07608647506654571
2111300,2015,11,-0.0831200803968188
2111300,2015,12,-0.08741501094989304
2111300,2016,1,-0.10602756346863124
2111300,2016,2,-0.11477419652989433
2111300,2016,3,-0.1216575530900424
2111300,2016,4,-0.1297285280776907
2111300,2016,5,-0.13547249065295078
2111300,2016,6,-0.14173501877115577
2111300,2016,7,-0.14629462494666387
2111300,2016,8,-0.14887146667796547
2111300,2016,9,-0.1557804745908553
2111300,2016,10,-0.1608219379252856
2111300,2016,11,-0.16394603142662703
2111300,2016,12,-0.16421986991361792
2111300,2017,1,-0.1764863998882122
2111300,2017,2,-0.18153783376039417
2111300,2017,3,-0.18330587776315765
2111300,2017,4,-0.18144572054547706
2111300,2017,5,-0.17829007493170237
2111300,2017,6,-0.17675033193192363
2111300,2017,7,-0.17278212873475854
2111300,2017,8,-0.1700648955802334
2111300,2017,9,-0.16940727386194998
2111300,2017,10,-0.16514660758222247
2111300,2017,11,-0.16262320240467565
2111300,2017,12,-0.1568953856844735
2111300,2018,1,-0.15943659004845637
2111300,2018,2,-0.1555601548782451
2111300,2018,3,-0.14991443941993116
2111300,2018,4,-0.1388032818056527
2111300,2018,5,-0.13098844076176616
2111300,2018,6,-0.12518286154302122
2111300,2018,7,-0.11564511533247819
2111300,2018,8,-0.10629320906752207
2111300,2018,9,-0.09967151008162099
2111300,2018,10,-0.0923485358121001
2111300,2018,11,-0.08530165098752769
2111300,2018,12,-0.07788883002942154
2111300,2019,1,-0.06241466172378341
2111300,2019,2,-0.051920920284682946
2111300,2019,3,-0.04633923572623455
2111300,2019,4,-0.04007166193066127
2111300,2019,5,-0.03607377762990477
2111300,2019,6,-0.030814217504206487
2111300,2019,7,-0.02662829562971242
2111300,2019,8,-0.02400344584402596
2111300,2019,9,-0.020556156103696495
2111300,2019,10,-0.017821198049280756
2111300,2019,11,-0.013692520819417436
2111300,2019,12,-0.010737314289739437
2111300,2020,1,-5.847314460328878e-4
2111300,2020,2,0.00546097503206342
2111300,2020,3,0.0038025352911131636
2111300,2020,4,-0.022307438228564066
2111300,2020,5,-0.034325909771700115
2111300,2020,6,-0.03423937091614534
2111300,2020,7,-0.029737533713076025
2111300,2020,8,-0.01984312477568379
2111300,2020,9,-0.009080755354143178
2111300,2020,10,3.9378495321435917e-4
2111300,2020,11,0.011279568069286778
2111300,2020,12,0.019156709444942223
2111300,2021,1,0.02781639670584118
2111300,2021,2,0.03819697728753756
2111300,2021,3,0.04411808803306901
2111300,2021,4,0.046175347200668106
2111300,2021,5,0.05277033298299098
2111300,2021,6,0.062426590315747973
2111300,2021,7,0.06785021864292645
2111300,2021,8,0.07491373872321559
2111300,2021,9,0.07891146755728598
2111300,2021,10,0.08142822831427057
2111300,2021,11,0.08477852622804902
2111300,2021,12,0.0880942130020094
2111300,2022,1,0.07983828776467063
2111300,2022,2,0.07956457524501408
2111300,2022,3,0.08141943788408951
2111300,2022,4,0.08288127927289134
2111300,2022,5,0.08868707415984751
2111300,2022,6,0.09377362040288492
2111300,2022,7,0.09680276862532095
2111300,2022,8,0.10048375935706962
2111300,2022,9,0.10231660410566515
2111300,2022,10,0.10328059156238222
2111300,2022,11,0.10277832758369117
2111300,2022,12,0.10244179920265771
2111300,2023,1,0.1397102582432432
2111300,2023,2,0.1381234102850399
2111300,2023,3,0.14417412894251494
2111300,2023,4,0.17296479586905897
2111300,2023,5,0.18865963088586488
2111300,2023,6,0.191442152997731
2111300,2023,7,0.18747818116434728
2111300,2023,8,0.1789797012547483
2111300,2023,9,0.16872962928534382
2111300,2023,10,0.1581646963749034
2111300,2023,11,0.14810509683967854
2111300,2023,12,0.1408499713987679
2111300,2024,1,0.13147848609347593
2111300,2024,2,0.12375104792636471
2111300,2024,3,0.11933233680115038
2111300,2024,4,0.11827169937394631
2111300,2024,5,0.11351771380632243
2111300,2024,6,0.10916817744420845
2111300,2024,7,0.10688318967829323
2111300,2024,8,0.10326958046773213
2111300,2024,9,0.10094087430165871
2111300,2024,10,0.09959534080202127
2111300,2024,11,0.0969971672498807
2111300,2024,12,0.09466733170419882
2304400,2010,1,0.12526928257447056
2304400,2010,2,0.13055334438476518
2304400,2010,3,0.13837319055922717
2304400,2010,4,0.14672390622095166
2304400,2010,5,0.15261101636731295
2304400,2010,6,0.15585986611533423
2304400,2010,7,0.15920042560730174
2304400,2010,8,0.16662156540588485
2304400,2010,9,0.17642303013501276
2304400,2010,10,0.1793715203860939
2304400,2010,11,0.17564634442777224
2304400,2010,12,0.15211297001168123
2304400,2011,1,0.1275456821944926
2304400,2011,2,0.12850584235820964
2304400,2011,3,0.12217984220650437
2304400,2011,4,0.11800078310783456
2304400,2011,5,0.1161800879486036
2304400,2011,6,0.11016859023919243
2304400,2011,7,0.10772290690901087
2304400,2011,8,0.10374839361330902
2304400,2011,9,0.09514953239994324
2304400,2011,10,0.09307474459782605
2304400,2011,11,0.09346268137133291
2304400,2011,12,0.10763855244463538
2304400,2012,1,0.11350158266644535
2304400,2012,2,0.12109405699576452
2304400,2012,3,0.12324241876452664
2304400,2012,4,0.12537288596997706
2304400,2012,5,0.12534376025968968
2304400,2012,6,0.1248902820403934
2304400,2012,7,0.12284625005355776
2304400,2012,8,0.11535406468236695
2304400,2012,9,0.10644613310248098
2304400,2012,10,0.09860427200811323
2304400,2012,11,0.09097778856058154
2304400,2012,12,0.0924753440353995
2304400,2013,1,0.08182110737846542
2304400,2013,2,0.078739536394948
2304400,2013,3,0.07227127108256569
2304400,2013,4,0.06657099453865367
2304400,2013,5,0.060090633273318574
2304400,2013,6,0.056291549697548904
2304400,2013,7,0.05128148911671497
2304400,2013,8,0.04431652088577713
2304400,2013,9,0.038965685841729346
2304400,2013,10,0.03621206974588897
2304400,2013,11,0.03183514391568567
2304400,2013,12,0.0315657371154256
2304400,2014,1,0.01966941319440976
2304400,2014,2,0.01959463045168087
2304400,2014,3,0.020463327134888527
2304400,2014,4,0.015102554014299501
2304400,2014,5,0.009902861282514611
2304400,2014,6,0.006121689630770065
2304400,2014,7,0.0033771332051060502
2304400,2014,8,-4.364615838523975e-4
2304400,2014,9,-0.003936072824217393
2304400,2014,10,-0.005987031751559355
2304400,2014,11,-0.004194626311338213
2304400,2014,12,-0.00625597021241172
2304400,2015,1,-0.004375717871771992
2304400,2015,2,-0.006373973602002699
2304400,2015,3,-0.006288471305620981
2304400,2015,4,-0.01573664656850243
2304400,2015,5,-0.024559828618270125
2304400,2015,6,-0.033386390865919935
2304400,2015,7,-0.04268137432468575
2304400,2015,8,-0.051328266466652867
2304400,2015,9,-0.06250703959584092
2304400,2015,10,-0.07228977957150172
2304400,2015,11,-0.08122765102873446
2304400,2015,12,-0.08474264529453525
2304400,2016,1,-0.09259379519236849
2304400,2016,2,-0.09897049584711286
2304400,2016,3,-0.10480405274625172
2304400,2016,4,-0.11147296059034716
2304400,2016,5,-0.1146843178040539
2304400,2016,6,-0.11882402412389081
2304400,2016,7,-0.11904495158250944
2304400,2016,8,-0.119389386122856
2304400,2016,9,-0.12444943311470605
2304400,2016,10,-0.12744138166076155
2304400,2016,11,-0.12872440150268935
2304400,2016,12,-0.1256730307853994
2304400,2017,1,-0.1483453191509782
2304400,2017,2,-0.1519519616514693
2304400,2017,3,-0.15290768584799896
2304400,2017,4,-0.15061855543244837
2304400,2017,5,-0.14793403870693786
2304400,2017,6,-0.14545096274073538
2304400,2017,7,-0.14291016342408827
2304400,2017,8,-0.14091625352361684
2304400,2017,9,-0.1415766879228018
2304400,2017,10,-0.13597207325695465
2304400,2017,11,-0.13613999173925914
2304400,2017,12,-0.13087312154912625
2304400,2018,1,-0.13938388921516068
2304400,2018,2,-0.13722238195735686
2304400,2018,3,-0.1362971117252875
2304400,2018,4,-0.12883830970855842
2304400,2018,5,-0.12627416313510711
2304400,2018,6,-0.12512475652288882
2304400,2018,7,-0.12067759156158653
2304400,2018,8,-0.11530653920997236
2304400,2018,9,-0.10871393350468135
2304400,2018,10,-0.10083599957682178
2304400,2018,11,-0.09350180681440401
2304400,2018,12,-0.08525665857144273
2304400,2019,1,-0.0762487672918446
2304400,2019,2,-0.06850594788598512
2304400,2019,3,-0.06727264576309766
2304400,2019,4,-0.06282622769354244
2304400,2019,5,-0.06312011923193991
2304400,2019,6,-0.06335637745435962
2304400,2019,7,-0.06309723466476827
2304400,2019,8,-0.0629631708153208
2304400,2019,9,-0.06000639357547679
2304400,2019,10,-0.05952016926122525
2304400,2019,11,-0.05730903943961826
2304400,2019,12,-0.05565499293643474
2304400,2020,1,-0.0335402477338414
2304400,2020,2,-0.03070441231472418
2304400,2020,3,-0.04057902892299862
2304400,2020,4,-0.094274446596116
2304400,2020,5,-0.12001278597691098
2304400,2020,6,-0.12834975714142133
2304400,2020,7,-0.12770051107951755
2304400,2020,8,-0.12048912067856214
2304400,2020,9,-0.10545937060646424
2304400,2020,10,-0.09251770024838973
2304400,2020,11,-0.07646907959350813
2304400,2020,12,-0.06601470226641569
2304400,2021,1,-0.06131492798370208
2304400,2021,2,-0.045510530145187286
2304400,2021,3,-0.04061106071620565
2304400,2021,4,-0.043861703602773416
2304400,2021,5,-0.035588121968556194
2304400,2021,6,-0.021788215248265096
2304400,2021,7,-0.009704610387200777
2304400,2021,8,0.0028629132436085235
2304400,2021,9,0.011580757010262474
2304400,2021,10,0.01758477215128407
2304400,2021,11,0.023832212317671974
2304400,2021,12,0.027867073973588775
2304400,2022,1,0.022739903132328293
2304400,2022,2,0.023729038183616907
2304400,2022,3,0.025650998001370006
2304400,2022,4,0.025813800684998674
2304400,2022,5,0.03307821026336042
2304400,2022,6,0.04137815913944685
2304400,2022,7,0.047588283992270344
2304400,2022,8,0.05098096301678469
2304400,2022,9,0.05174794449578945
2304400,2022,10,0.05186119088593742
2304400,2022,11,0.05097572569989689
2304400,2022,12,0.049944466613195564
2304400,2023,1,0.08774649204312517
2304400,2023,2,0.08551325074314953
2304400,2023,3,0.09666620683905239
2304400,2023,4,0.1477571281041038
2304400,2023,5,0.17153543503216573
2304400,2023,6,0.1791951342408705
2304400,2023,7,0.17779560458912422
2304400,2023,8,0.17037614338985033
2304400,2023,9,0.15624989665449346
2304400,2023,10,0.14026158037841532
2304400,2023,11,0.12605128017022482
2304400,2023,12,0.11712931914894568
2304400,2024,1,0.1108101295111107
2304400,2024,2,0.09841501877213045
2304400,2024,3,0.0969056750694784
2304400,2024,4,0.10268927418875828
2304400,2024,5,0.0986043377696904
2304400,2024,6,0.09324585124652554
2304400,2024,7,0.08788366929745228
2304400,2024,8,0.08022756005285536
2304400,2024,9,0.07292086120895884
2304400,2024,10,0.06674466288106741
2304400,2024,11,0.06275954869318418
2304400,2024,12,0.06076735520678898
2611606,2010,1,0.12943997701866292
2611606,2010,2,0.13461694102527771
2611606,2010,3,0.1408212222068846
2611606,2010,4,0.14873885671437675
2611606,2010,5,0.15455270121214693
2611606,2010,6,0.15762388741827385
2611606,2010,7,0.16069263075080664
2611606,2010,8,0.16741486527440766
2611606,2010,9,0.18075678271189494
2611606,2010,10,0.18562063780340043
2611606,2010,11,0.18318847358380083
2611606,2010,12,0.16744884489661765
2611606,2011,1,0.1262746080519686
2611606,2011,2,0.1263659376910538
2611606,2011,3,0.12294175921545113
2611606,2011,4,0.11719956518857706
2611606,2011,5,0.11863190553900357
2611606,2011,6,0.1154468386519719
2611606,2011,7,0.11399971711947651
2611606,2011,8,0.11283144523384493
2611606,2011,9,0.104153140493718
2611606,2011,10,0.10362271610405126
2611606,2011,11,0.1051317821741993
2611606,2011,12,0.12522331166288822
2611606,2012,1,0.13360725490373257
2611606,2012,2,0.14140319265373508
2611606,2012,3,0.1453253344722011
2611606,2012,4,0.14933860081824668
2611606,2012,5,0.1519138530415998
2611606,2012,6,0.1527056877567827
2611606,2012,7,0.15268665038361345
2611606,2012,8,0.14669084526183834
2611606,2012,9,0.13711418156438662
2611606,2012,10,0.1302970079486902
2611606,2012,11,0.12310659650078348
2611606,2012,12,0.12461881265740375
2611606,2013,1,0.11105659094919794
2611606,2013,2,0.10714625855722956
2611606,2013,3,0.10040825029975096
2611606,2013,4,0.09497723402660023
2611606,2013,5,0.089728749902668
2611606,2013,6,0.08629885444403927
2611606,2013,7,0.08329020257648723
2611606,2013,8,0.07653125762575246
2611606,2013,9,0.07132134600487944
2611606,2013,10,0.07028360897832671
2611606,2013,11,0.0684731701608359
2611606,2013,12,0.0677721118751188
2611606,2014,1,0.057022957128327605
2611606,2014,2,0.056502953766223545
2611606,2014,3,0.055677828818349255
2611606,2014,4,0.04976740406231856
2611606,2014,5,0.0406133725836763
2611606,2014,6,0.03501215863877829
2611606,2014,7,0.03132981787373964
2611606,2014,8,0.027922329744499347
2611606,2014,9,0.022710012900841087
2611606,2014,10,0.02062426761670624
2611606,2014,11,0.02243554694917002
2611606,2014,12,0.018874583283459926
2611606,2015,1,0.02174836149074637
2611606,2015,2,0.020842482436236685
2611606,2015,3,0.021555688503600828
2611606,2015,4,0.011668817049485088
2611606,2015,5,0.0011015354825495102
2611606,2015,6,-0.008043781169024591
2611606,2015,7,-0.018356121292899232
2611606,2015,8,-0.025637497460175292
2611606,2015,9,-0.03533972236249874
2611606,2015,10,-0.04278125440027049
2611606,2015,11,-0.04894583649124538
2611606,2015,12,-0.05098487556811007
2611606,2016,1,-0.05607240343344334
2611606,2016,2,-0.06222803353569936
2611606,2016,3,-0.06655037022324742
2611606,2016,4,-0.07330383360998467
2611606,2016,5,-0.07778872513337036
2611606,2016,6,-0.08341976295591871
2611606,2016,7,-0.08696576638706272
2611606,2016,8,-0.08712145778495656
2611606,2016,9,-0.09494044400981178
2611606,2016,10,-0.10054105259872682
2611606,2016,11,-0.10341407670996079
2611606,2016,12,-0.10066810174817345
2611606,2017,1,-0.12552407769650337
2611606,2017,2,-0.1327865894999217
2611606,2017,3,-0.13341232469354386
2611606,2017,4,-0.1307818548682427
2611606,2017,5,-0.1275838196885604
2611606,2017,6,-0.12602781883707356
2611606,2017,7,-0.12321503413734657
2611606,2017,8,-0.12278015528719308
2611606,2017,9,-0.12457345977863644
2611606,2017,10,-0.11855614724488639
2611606,2017,11,-0.11733213717267804
2611606,2017,12,-0.11294599850358876
2611606,2018,1,-0.11920628436139902
2611606,2018,2,-0.1194859788135719
2611606,2018,3,-0.11752505167594313
2611606,2018,4,-0.1083590280320599
2611606,2018,5,-0.10280285643017294
2611606,2018,6,-0.09885265434641949
2611606,2018,7,-0.09104554375092443
2611606,2018,8,-0.08393406505282126
2611606,2018,9,-0.07817445026283676
2611606,2018,10,-0.0725737818776217
2611606,2018,11,-0.06787944195183374
2611606,2018,12,-0.059483106077345596
2611606,2019,1,-0.05624524829217478
2611606,2019,2,-0.049039352806715245
2611606,2019,3,-0.046712459613392834
2611606,2019,4,-0.04142340354846965
2611606,2019,5,-0.03973676727499511
2611606,2019,6,-0.03673078806140962
2611606,2019,7,-0.033658568432097385
2611606,2019,8,-0.03213461033274234
2611606,2019,9,-0.027533583675131895
2611606,2019,10,-0.025931819636020252
2611606,2019,11,-0.022764560785021284
2611606,2019,12,-0.01932196569169401
2611606,2020,1,0.003778214958644546
2611606,2020,2,0.0089579214336743
2611606,2020,3,0.005240729804739451
2611606,2020,4,-0.023407807049606495
2611606,2020,5,-0.037043064995867916
2611606,2020,6,-0.03630287524962771
2611606,2020,7,-0.03035365332719059
2611606,2020,8,-0.019426271595058022
2611606,2020,9,-0.008336148435771995
2611606,2020,10,-0.002568070161010295
2611606,2020,11,0.007593705866989093
2611606,2020,12,0.016489951199176917
2611606,2021,1,0.019770665558124633
2611606,2021,2,0.030940881123260124
2611606,2021,3,0.03587082067320885
2611606,2021,4,0.035163769685026734
2611606,2021,5,0.04112799689501081
2611606,2021,6,0.0502186805611012
2611606,2021,7,0.056447297355125
2611606,2021,8,0.06278091654822865
2611606,2021,9,0.06604382530480316
2611606,2021,10,0.0679606441529205
2611606,2021,11,0.07236127912928612
2611606,2021,12,0.07588916526574079
2611606,2022,1,0.07358446049169373
2611606,2022,2,0.07498270564062742
2611606,2022,3,0.07634956643343899
2611606,2022,4,0.07618326159297896
2611606,2022,5,0.08269970718728997
2611606,2022,6,0.08868602077542588
2611606,2022,7,0.09283210268270713
2611606,2022,8,0.09595194654553894
2611606,2022,9,0.09622082483244929
2611606,2022,10,0.0967115508685069
2611606,2022,11,0.09663224739088837
2611606,2022,12,0.0957103028617725
2611606,2023,1,0.12601183502997815
2611606,2023,2,0.12638924455915265
2611606,2023,3,0.13367171147345794
2611606,2023,4,0.16287548524155865
2611606,2023,5,0.1772416412024146
2611606,2023,6,0.17882606398089804
2611606,2023,7,0.17316699474776195
2611606,2023,8,0.1645423462955085
2611606,2023,9,0.15468209936345367
2611606,2023,10,0.1461448607822362
2611606,2023,11,0.1383041186194779
2611606,2023,12,0.1314891173618871
2611606,2024,1,0.12466359502317063
2611606,2024,2,0.11907788576306777
2611606,2024,3,0.11858245315330572
2611606,2024,4,0.12055443452730161
2611606,2024,5,0.11752048106908917
2611606,2024,6,0.1150754941335317
2611606,2024,7,0.11358086014309797
2611606,2024,8,0.11047226978932491
2611606,2024,9,0.1075005787477215
2611606,2024,10,0.10667839785145397
2611606,2024,11,0.10473569493949396
2611606,2024,12,0.10276935170911557
2800308,2010,1,0.11648264418495216
2800308,2010,2,0.12297413326630709
2800308,2010,3,0.131051593910769
2800308,2010,4,0.13923592155337663
2800308,2010,5,0.14536035568000594
2800308,2010,6,0.14865257533157308
2800308,2010,7,0.15137826213081337
2800308,2010,8,0.1565817193047236
2800308,2010,9,0.16503580328701348
2800308,2010,10,0.1689006576094431
2800308,2010,11,0.16647149638177428
2800308,2010,12,0.1498568558577069
2800308,2011,1,0.11398821199716852
2800308,2011,2,0.11465273270205201
2800308,2011,3,0.10978632292169561
2800308,2011,4,0.10561980676003636
2800308,2011,5,0.10480146629103976
2800308,2011,6,0.10019156992906765
2800308,2011,7,0.0977213794605724
2800308,2011,8,0.09487161071432651
2800308,2011,9,0.08734593424198972
2800308,2011,10,0.08710694977803034
2800308,2011,11,0.08989128818015764
2800308,2011,12,0.10415220178464721
2800308,2012,1,0.11379281421177377
2800308,2012,2,0.12315435948895685
2800308,2012,3,0.12854880745673222
2800308,2012,4,0.13303342376383964
2800308,2012,5,0.13444195393291045
2800308,2012,6,0.13432342899381305
2800308,2012,7,0.13338683725644412
2800308,2012,8,0.12588231232924166
2800308,2012,9,0.11882546784090503
2800308,2012,10,0.11114400775766553
2800308,2012,11,0.10248772049090468
2800308,2012,12,0.10176050724701313
2800308,2013,1,0.0932778543365712
2800308,2013,2,0.08921907583358918
2800308,2013,3,0.08276879391540753
2800308,2013,4,0.07739754626869744
2800308,2013,5,0.07104167373349377
2800308,2013,6,0.06675306226032643
2800308,2013,7,0.062277222920594046
2800308,2013,8,0.05638971551635461
2800308,2013,9,0.05228788332791935
2800308,2013,10,0.04959998768056852
2800308,2013,11,0.04650487840571147
2800308,2013,12,0.04421732923279772
2800308,2014,1,0.03369009202275945
2800308,2014,2,0.033832826141102904
2800308,2014,3,0.034072332342652265
2800308,2014,4,0.029523368989779603
2800308,2014,5,0.023706977256716603
2800308,2014,6,0.018658396903724034
2800308,2014,7,0.015306602522277273
2800308,2014,8,0.012653868921815192
2800308,2014,9,0.010085404946270448
2800308,2014,10,0.0072770145832532305
2800308,2014,11,0.008094298680752569
2800308,2014,12,0.004481843338435862
2800308,2015,1,0.0051995565433279
2800308,2015,2,0.003359818831615822
2800308,2015,3,0.0010466519023112702
2800308,2015,4,-0.008390031275055951
2800308,2015,5,-0.018160903429096167
2800308,2015,6,-0.02885335219823456
2800308,2015,7,-0.041810426998039885
2800308,2015,8,-0.05155235543056098
2800308,2015,9,-0.0635066617134533
2800308,2015,10,-0.07349656650727775
2800308,2015,11,-0.0812874816985943
2800308,2015,12,-0.08674230310740395
2800308,2016,1,-0.09709537637546584
2800308,2016,2,-0.1034853401629794
2800308,2016,3,-0.10992487566245876
2800308,2016,4,-0.11612917570637517
2800308,2016,5,-0.11966572469080672
2800308,2016,6,-0.12424107159240806
2800308,2016,7,-0.12560964884215162
2800308,2016,8,-0.12559817964399814
2800308,2016,9,-0.13135066018441527
2800308,2016,10,-0.13554071461316802
2800308,2016,11,-0.13920618326507112
2800308,2016,12,-0.13630038600839647
2800308,2017,1,-0.15944585684572044
2800308,2017,2,-0.16319638064033606
2800308,2017,3,-0.1645160517900145
2800308,2017,4,-0.16206159938478237
2800308,2017,5,-0.1593150657341668
2800308,2017,6,-0.15713548941751698
2800308,2017,7,-0.15409176296846108
2800308,2017,8,-0.15266256984347773
2800308,2017,9,-0.15298788508528116
2800308,2017,10,-0.14806976861513413
2800308,2017,11,-0.147136287117976
2800308,2017,12,-0.14185178549531333
2800308,2018,1,-0.1499937003541144
2800308,2018,2,-0.1474942781290523
2800308,2018,3,-0.14411094427025947
2800308,2018,4,-0.13645421863289167
2800308,2018,5,-0.13095549478387192
2800308,2018,6,-0.12553042368300543
2800308,2018,7,-0.115809754655317
