ano,id_municipio,cnae_divisao,vinculos_ativos
2012,4106902,84,229742
2012,4106902,85,43350
2012,4106902,86,41527
2012,4106902,87,1125
2012,4106902,88,3521
2012,4106902,90,458
2012,4106902,91,180
2012,4106902,92,14
2012,4106902,93,5126
2012,4106902,94,20623
2012,4106902,95,2214
2012,4106902,96,3031
2012,4106902,97,81
2012,4106902,99,20
2013,4106902,01,960
2013,4106902,02,433
2013,4106902,03,1
2013,4106902,05,2
2013,4106902,07,48
2013,4106902,08,134
2013,4106902,09,27
2013,4106902,10,12186
2013,4106902,11,1652
2013,4106902,13,1319
2013,4106902,14,2098
2013,4106902,15,1024
2013,4106902,16,1904
2013,4106902,17,2755
2013,4106902,18,2815
2013,4106902,19,102
2013,4106902,20,3124
2013,4106902,21,218
2013,4106902,22,3827
2013,4106902,23,2724
2013,4106902,24,3101
2013,4106902,25,6864
2013,4106902,26,6416
2013,4106902,27,9601
2013,4106902,28,9183
2013,4106902,29,13665
2013,4106902,30,49
2013,4106902,31,2166
2013,4106902,32,2596
2013,4106902,33,3035
2013,4106902,35,8318
2013,4106902,36,7243
2013,4106902,37,163
2013,4106902,38,4185
2013,4106902,39,73
2013,4106902,41,20026
2013,4106902,42,13900
2013,4106902,43,15650
2013,4106902,45,21171
2013,4106902,46,24384
2013,4106902,47,116050
2013,4106902,49,29706
2013,4106902,50,5
2013,4106902,51,310
2013,4106902,52,5824
2013,4106902,53,4940
2013,4106902,55,4503
2013,4106902,56,32888
2013,4106902,58,5378
2013,4106902,59,699
2013,4106902,60,1796
2013,4106902,61,10658
2013,4106902,62,9508
2013,4106902,63,3618
2013,4106902,64,20143
2013,4106902,65,4281
2013,4106902,66,1659
2013,4106902,68,3710
2013,4106902,69,11039
2013,4106902,70,4072
2013,4106902,71,6982
2013,4106902,72,670
2013,4106902,73,2141
2013,4106902,74,1218
2013,4106902,75,174
2013,4106902,77,4746
2013,4106902,78,21486
2013,4106902,79,2144
2013,4106902,80,22020
2013,4106902,81,39804
2013,4106902,82,31253
2013,4106902,84,201888
2013,4106902,85,44267
2013,4106902,86,41961
2013,4106902,87,1245
2013,4106902,88,3422
2013,4106902,90,501
2013,4106902,91,557
2013,4106902,92,25
2013,4106902,93,5409
2013,4106902,94,19000
2013,4106902,95,2170
2013,4106902,96,3068
2013,4106902,97,63
2013,4106902,99,16
2014,4106902,01,787
2014,4106902,02,390
2014,4106902,03,5
2014,4106902,07,55
2014,4106902,08,152
2014,4106902,09,28
2014,4106902,10,11898
2014,4106902,11,1658
