ano,mes,cnae_divisao,saldo_nacional,fonte
2011,9,15,860,antigo
2011,9,16,999,antigo
2011,9,17,682,antigo
2011,9,18,492,antigo
2011,9,19,2054,antigo
2011,9,20,2462,antigo
2011,9,21,275,antigo
2011,9,22,790,antigo
2011,9,23,2905,antigo
2011,9,24,39,antigo
2011,9,25,1591,antigo
2011,9,26,1131,antigo
2011,9,27,837,antigo
2011,9,28,1651,antigo
2011,9,29,1076,antigo
2011,9,30,980,antigo
2011,9,31,1595,antigo
2011,9,32,866,antigo
2011,9,33,1471,antigo
2011,9,35,631,antigo
2011,9,36,28,antigo
2011,9,37,-181,antigo
2011,9,38,536,antigo
2011,9,39,-18,antigo
2011,9,41,6173,antigo
2011,9,42,13429,antigo
2011,9,43,7509,antigo
2011,9,45,4271,antigo
2011,9,46,7644,antigo
2011,9,47,31967,antigo
2011,9,49,8660,antigo
2011,9,50,143,antigo
2011,9,51,296,antigo
2011,9,52,2221,antigo
2011,9,53,1224,antigo
2011,9,55,1061,antigo
2011,9,56,8144,antigo
2011,9,58,252,antigo
2011,9,59,-74,antigo
2011,9,60,474,antigo
2011,9,61,1169,antigo
2011,9,62,1352,antigo
2011,9,63,419,antigo
2011,9,64,3175,antigo
2011,9,65,769,antigo
2011,9,66,180,antigo
2011,9,68,949,antigo
2011,9,69,2684,antigo
2011,9,70,613,antigo
2011,9,71,4192,antigo
2011,9,72,76,antigo
2011,9,73,1668,antigo
2011,9,74,-26,antigo
2011,9,75,36,antigo
2011,9,77,1623,antigo
2011,9,78,3887,antigo
2011,9,79,731,antigo
2011,9,80,4821,antigo
2011,9,81,4906,antigo
2011,9,82,9240,antigo
2011,9,84,1696,antigo
2011,9,85,9639,antigo
2011,9,86,7145,antigo
2011,9,87,406,antigo
2011,9,88,407,antigo
2011,9,90,219,antigo
2011,9,91,144,antigo
2011,9,92,-2,antigo
2011,9,93,1414,antigo
2011,9,94,3775,antigo
2011,9,95,1286,antigo
2011,9,96,992,antigo
2011,9,97,59,antigo
2011,9,99,72,antigo
2011,10,01,-29208,antigo
2011,10,02,-890,antigo
2011,10,03,19,antigo
2011,10,05,-14,antigo
2011,10,06,72,antigo
2011,10,07,806,antigo
2011,10,08,371,antigo
2011,10,09,344,antigo
2011,10,10,-5595,antigo
2011,10,11,1946,antigo
2011,10,12,-396,antigo
2011,10,13,-287,antigo
2011,10,14,1470,antigo
2011,10,15,-1227,antigo
2011,10,16,955,antigo
2011,10,17,638,antigo
2011,10,18,913,antigo
2011,10,19,-7407,antigo
2011,10,20,930,antigo
2011,10,21,-37,antigo
2011,10,22,1713,antigo
2011,10,23,2185,antigo
2011,10,24,-253,antigo
2011,10,25,1963,antigo
2011,10,26,524,antigo
2011,10,27,1393,antigo
2011,10,28,2306,antigo
2011,10,29,-1528,antigo
2011,10,30,714,antigo
2011,10,31,2576,antigo
2011,10,32,402,antigo
2011,10,33,861,antigo
2011,10,35,368,antigo
2011,10,36,23,antigo
2011,10,37,59,antigo
2011,10,38,-54,antigo
2011,10,39,-58,antigo
2011,10,41,5170,antigo
2011,10,42,4606,antigo
2011,10,43,2838,antigo
2011,10,45,4028,antigo
2011,10,46,11039,antigo
2011,10,47,47470,antigo
2011,10,49,6432,antigo
2011,10,50,243,antigo
2011,10,51,936,antigo
2011,10,52,3283,antigo
2011,10,53,2668,antigo
2011,10,55,911,antigo
2011,10,56,4216,antigo
2011,10,58,154,antigo
2011,10,59,-131,antigo
2011,10,60,175,antigo
2011,10,61,1511,antigo
2011,10,62,2140,antigo
2011,10,63,73,antigo
2011,10,64,3475,antigo
2011,10,65,306,antigo
2011,10,66,-13,antigo
2011,10,68,1202,antigo
2011,10,69,2556,antigo
2011,10,70,750,antigo
2011,10,71,2821,antigo
2011,10,72,-1296,antigo
2011,10,73,1077,antigo
2011,10,74,835,antigo
2011,10,75,31,antigo
2011,10,77,1258,antigo
2011,10,78,3394,antigo
2011,10,79,490,antigo
2011,10,80,5762,antigo
2011,10,81,5760,antigo
2011,10,82,7494,antigo
2011,10,84,869,antigo
2011,10,85,4445,antigo
2011,10,86,7719,antigo
2011,10,87,622,antigo
2011,10,88,46,antigo
2011,10,90,-442,antigo
2011,10,91,47,antigo
2011,10,92,28,antigo
2011,10,93,610,antigo
2011,10,94,-2,antigo
2011,10,95,899,antigo
2011,10,96,1034,antigo
2011,10,97,-54,antigo
2011,10,99,61,antigo
2011,11,01,-42349,antigo
2011,11,02,187,antigo
2011,11,03,-394,antigo
2011,11,05,-7,antigo
2011,11,06,-7,antigo
2011,11,07,271,antigo
2011,11,08,-165,antigo
2011,11,09,299,antigo
2011,11,10,-23587,antigo
2011,11,11,1125,antigo
2011,11,12,-920,antigo
2011,11,13,-3131,antigo
2011,11,14,-4510,antigo
2011,11,15,-7936,antigo
2011,11,16,-1090,antigo
2011,11,17,9,antigo
2011,11,18,40,antigo
2011,11,19,-9994,antigo
2011,11,20,-482,antigo
2011,11,21,-161,antigo
2011,11,22,-1659,antigo
2011,11,23,172,antigo
2011,11,24,-1138,antigo
2011,11,25,-1336,antigo
2011,11,26,-1425,antigo
2011,11,27,385,antigo
2011,11,28,1243,antigo
2011,11,29,-1526,antigo
2011,11,30,852,antigo
2011,11,31,1161,antigo
2011,11,32,-1126,antigo
2011,11,33,693,antigo
2011,11,35,-54,antigo
2011,11,36,108,antigo
2011,11,37,-481,antigo
2011,11,38,19,antigo
2011,11,39,-8,antigo
2011,11,41,-7381,antigo
2011,11,42,-8024,antigo
2011,11,43,-5513,antigo
2011,11,45,1281,antigo
2011,11,46,8170,antigo
2011,11,47,99069,antigo
2011,11,49,-2817,antigo
2011,11,50,86,antigo
2011,11,51,452,antigo
2011,11,52,1474,antigo
2011,11,53,3004,antigo
2011,11,55,2563,antigo
2011,11,56,10446,antigo
2011,11,58,-503,antigo
2011,11,59,203,antigo
2011,11,60,221,antigo
2011,11,61,2301,antigo
2011,11,62,3285,antigo
2011,11,63,-111,antigo
2011,11,64,1853,antigo
2011,11,65,317,antigo
2011,11,66,-54,antigo
2011,11,68,503,antigo
2011,11,69,1464,antigo
2011,11,70,938,antigo
2011,11,71,1241,antigo
2011,11,72,-304,antigo
2011,11,73,1776,antigo
2011,11,74,612,antigo
2011,11,75,28,antigo
2011,11,77,341,antigo
2011,11,78,2627,antigo
2011,11,79,227,antigo
2011,11,80,4659,antigo
2011,11,81,3504,antigo
2011,11,82,5077,antigo
2011,11,84,194,antigo
2011,11,85,-1398,antigo
2011,11,86,6058,antigo
2011,11,87,283,antigo
2011,11,88,329,antigo
2011,11,90,127,antigo
2011,11,91,-30,antigo
2011,11,92,-6,antigo
2011,11,93,977,antigo
2011,11,94,-876,antigo
2011,11,95,739,antigo
2011,11,96,438,antigo
2011,11,97,-226,antigo
2011,11,99,33,antigo
2011,12,01,-70501,antigo
2011,12,02,-2591,antigo
2011,12,03,-594,antigo
2011,12,05,-11,antigo
2011,12,06,270,antigo
2011,12,07,342,antigo
2011,12,08,-465,antigo
2011,12,09,358,antigo
2011,12,10,-20593,antigo
2011,12,11,-711,antigo
2011,12,12,-854,antigo
2011,12,13,-7365,antigo
2011,12,14,-21513,antigo
2011,12,15,-27439,antigo
2011,12,16,-5550,antigo
2011,12,17,-1610,antigo
2011,12,18,-1122,antigo
2011,12,19,-9511,antigo
2011,12,20,-2958,antigo
2011,12,21,-1012,antigo
2011,12,22,-5619,antigo
2011,12,23,-3600,antigo
2011,12,24,-1991,antigo
2011,12,25,-7105,antigo
2011,12,26,-4087,antigo
2011,12,27,-1669,antigo
2011,12,28,-2788,antigo
2011,12,29,-5900,antigo
2011,12,30,-478,antigo
2011,12,31,-3607,antigo
2011,12,32,-3320,antigo
2011,12,33,-751,antigo
2011,12,35,-568,antigo
2011,12,36,35,antigo
2011,12,37,-3512,antigo
2011,12,38,2351,antigo
2011,12,39,-27,antigo
2011,12,41,-38936,antigo
2011,12,42,-24630,antigo
2011,12,43,-16116,antigo
2011,12,45,-5023,antigo
2011,12,46,-6665,antigo
2011,12,47,659,antigo
2011,12,49,-7435,antigo
2011,12,50,301,antigo
2011,12,51,291,antigo
2011,12,52,356,antigo
2011,12,53,62,antigo
2011,12,55,2865,antigo
2011,12,56,-1295,antigo
2011,12,58,-1417,antigo
2011,12,59,-83,antigo
2011,12,60,-226,antigo
2011,12,61,1813,antigo
2011,12,62,-688,antigo
2011,12,63,-1036,antigo
2011,12,64,1511,antigo
2011,12,65,196,antigo
2011,12,66,-632,antigo
2011,12,68,-88,antigo
2011,12,69,-1531,antigo
2011,12,70,-704,antigo
2011,12,71,-4029,antigo
2011,12,72,-1568,antigo
2011,12,73,-674,antigo
2011,12,74,-191,antigo
2011,12,75,5,antigo
2011,12,77,-1385,antigo
2011,12,78,-10156,antigo
2011,12,79,-141,antigo
2011,12,80,7701,antigo
2011,12,81,5331,antigo
2011,12,82,-2132,antigo
2011,12,84,-17500,antigo
2011,12,85,-50326,antigo
2011,12,86,1284,antigo
2011,12,87,-802,antigo
2011,12,88,-1553,antigo
2011,12,90,-288,antigo
2011,12,91,-109,antigo
2011,12,92,-9,antigo
2011,12,93,-697,antigo
2011,12,94,-14433,antigo
2011,12,95,-523,antigo
2011,12,96,-1081,antigo
2011,12,97,-419,antigo
2011,12,99,40,antigo
2012,1,01,12101,antigo
2012,1,02,-121,antigo
2012,1,03,433,antigo
2012,1,05,30,antigo
2012,1,06,87,antigo
2012,1,07,1016,antigo
2012,1,08,52,antigo
2012,1,09,396,antigo
2012,1,10,3244,antigo
2012,1,11,-972,antigo
2012,1,12,2095,antigo
2012,1,13,1203,antigo
2012,1,14,638,antigo
2012,1,15,6475,antigo
2012,1,16,580,antigo
2012,1,17,19,antigo
2012,1,18,188,antigo
2012,1,19,1382,antigo
2012,1,20,1051,antigo
2012,1,21,815,antigo
2012,1,22,2372,antigo
2012,1,23,1706,antigo
2012,1,24,720,antigo
2012,1,25,3457,antigo
2012,1,26,-277,antigo
2012,1,27,705,antigo
2012,1,28,3599,antigo
2012,1,29,467,antigo
2012,1,30,310,antigo
2012,1,31,1808,antigo
2012,1,32,888,antigo
2012,1,33,2647,antigo
2012,1,35,295,antigo
2012,1,36,124,antigo
2012,1,37,-41,antigo
2012,1,38,623,antigo
2012,1,39,-61,antigo
2012,1,41,21202,antigo
2012,1,42,15962,antigo
2012,1,43,9710,antigo
2012,1,45,4763,antigo
2012,1,46,4758,antigo
2012,1,47,-44649,antigo
2012,1,49,1398,antigo
2012,1,50,179,antigo
2012,1,51,532,antigo
2012,1,52,1500,antigo
2012,1,53,-149,antigo
2012,1,55,2055,antigo
2012,1,56,4308,antigo
2012,1,58,-119,antigo
2012,1,59,229,antigo
2012,1,60,265,antigo
2012,1,61,382,antigo
2012,1,62,2353,antigo
2012,1,63,652,antigo
2012,1,64,1437,antigo
2012,1,65,368,antigo
2012,1,66,-308,antigo
2012,1,68,1180,antigo
2012,1,69,6175,antigo
2012,1,70,466,antigo
2012,1,71,3467,antigo
2012,1,72,188,antigo
2012,1,73,470,antigo
2012,1,74,-72,antigo
2012,1,75,12,antigo
2012,1,77,1172,antigo
2012,1,78,1421,antigo
2012,1,79,789,antigo
2012,1,80,5713,antigo
2012,1,81,5464,antigo
2012,1,82,5953,antigo
2012,1,84,-398,antigo
2012,1,85,-2979,antigo
2012,1,86,8267,antigo
2012,1,87,526,antigo
2012,1,88,-96,antigo
2012,1,90,79,antigo
2012,1,91,4,antigo
2012,1,92,-3,antigo
2012,1,93,2264,antigo
2012,1,94,822,antigo
2012,1,95,760,antigo
2012,1,96,135,antigo
2012,1,97,84,antigo
2012,1,99,150,antigo
2012,2,01,872,antigo
2012,2,02,-1547,antigo
2012,2,03,114,antigo
2012,2,05,74,antigo
2012,2,06,33,antigo
2012,2,07,1135,antigo
2012,2,08,234,antigo
2012,2,09,120,antigo
2012,2,10,412,antigo
2012,2,11,-925,antigo
2012,2,12,3289,antigo
2012,2,13,1375,antigo
2012,2,14,756,antigo
2012,2,15,6350,antigo
2012,2,16,-751,antigo
2012,2,17,-309,antigo
2012,2,18,-151,antigo
2012,2,19,2123,antigo
2012,2,20,-326,antigo
2012,2,21,147,antigo
2012,2,22,713,antigo
2012,2,23,194,antigo
2012,2,24,595,antigo
2012,2,25,1371,antigo
2012,2,26,-872,antigo
2012,2,27,892,antigo
2012,2,28,1131,antigo
2012,2,29,-46,antigo
2012,2,30,563,antigo
2012,2,31,817,antigo
2012,2,32,572,antigo
2012,2,33,376,antigo
2012,2,35,-136,antigo
2012,2,36,-33,antigo
2012,2,37,119,antigo
2012,2,38,1111,antigo
2012,2,39,-19,antigo
2012,2,41,8309,antigo
2012,2,42,16475,antigo
2012,2,43,5457,antigo
2012,2,45,3438,antigo
2012,2,46,6131,antigo
2012,2,47,-15481,antigo
2012,2,49,5728,antigo
2012,2,50,450,antigo
2012,2,51,422,antigo
2012,2,52,2069,antigo
2012,2,53,-194,antigo
2012,2,55,-1425,antigo
2012,2,56,103,antigo
2012,2,58,33,antigo
2012,2,59,-113,antigo
2012,2,60,45,antigo
2012,2,61,456,antigo
2012,2,62,1843,antigo
2012,2,63,416,antigo
2012,2,64,787,antigo
2012,2,65,361,antigo
2012,2,66,-249,antigo
2012,2,68,643,antigo
2012,2,69,1760,antigo
2012,2,70,-49,antigo
2012,2,71,1724,antigo
2012,2,72,211,antigo
2012,2,73,409,antigo
2012,2,74,345,antigo
2012,2,75,103,antigo
2012,2,77,1177,antigo
2012,2,78,-732,antigo
2012,2,79,252,antigo
2012,2,80,4390,antigo
2012,2,81,4935,antigo
2012,2,82,6193,antigo
2012,2,84,14653,antigo
2012,2,85,41665,antigo
2012,2,86,7726,antigo
2012,2,87,656,antigo
2012,2,88,1280,antigo
2012,2,90,10,antigo
2012,2,91,-61,antigo
2012,2,92,7,antigo
2012,2,93,574,antigo
2012,2,94,9476,antigo
2012,2,95,-2958,antigo
2012,2,96,649,antigo
2012,2,97,57,antigo
2012,2,99,71,antigo
2012,3,01,-16454,antigo
2012,3,02,-882,antigo
2012,3,03,190,antigo
2012,3,05,3,antigo
2012,3,06,211,antigo
2012,3,07,784,antigo
2012,3,08,568,antigo
2012,3,09,238,antigo
2012,3,10,-24569,antigo
2012,3,11,-390,antigo
2012,3,12,4551,antigo
2012,3,13,732,antigo
2012,3,14,1887,antigo
2012,3,15,4312,antigo
2012,3,16,-984,antigo
2012,3,17,-208,antigo
2012,3,18,-115,antigo
2012,3,19,2297,antigo
2012,3,20,488,antigo
2012,3,21,414,antigo
2012,3,22,-337,antigo
2012,3,23,648,antigo
2012,3,24,-246,antigo
2012,3,25,1299,antigo
2012,3,26,169,antigo
2012,3,27,1503,antigo
2012,3,28,94,antigo
2012,3,29,-202,antigo
2012,3,30,690,antigo
2012,3,31,1413,antigo
2012,3,32,614,antigo
2012,3,33,1285,antigo
2012,3,35,469,antigo
2012,3,36,61,antigo
2012,3,37,264,antigo
2012,3,38,137,antigo
2012,3,39,-19,antigo
2012,3,41,10424,antigo
2012,3,42,20135,antigo
2012,3,43,8089,antigo
2012,3,45,1777,antigo
2012,3,46,6502,antigo
2012,3,47,-1777,antigo
2012,3,49,12810,antigo
2012,3,50,218,antigo
2012,3,51,132,antigo
2012,3,52,1898,antigo
2012,3,53,-41,antigo
2012,3,55,-1438,antigo
2012,3,56,-3674,antigo
2012,3,58,-8,antigo
2012,3,59,201,antigo
2012,3,60,-63,antigo
2012,3,61,-925,antigo
2012,3,62,988,antigo
2012,3,63,331,antigo
2012,3,64,866,antigo
2012,3,65,826,antigo
2012,3,66,-267,antigo
2012,3,68,1271,antigo
2012,3,69,2196,antigo
2012,3,70,-139,antigo
2012,3,71,778,antigo
2012,3,72,521,antigo
2012,3,73,451,antigo
2012,3,74,303,antigo
2012,3,75,26,antigo
2012,3,77,1005,antigo
2012,3,78,6330,antigo
2012,3,79,450,antigo
2012,3,80,3320,antigo
2012,3,81,4465,antigo
2012,3,82,9129,antigo
2012,3,84,5780,antigo
2012,3,85,23206,antigo
2012,3,86,7740,antigo
2012,3,87,546,antigo
2012,3,88,322,antigo
2012,3,90,103,antigo
2012,3,91,13,antigo
2012,3,92,0,antigo
2012,3,93,240,antigo
2012,3,94,5380,antigo
2012,3,95,-132,antigo
2012,3,96,466,antigo
2012,3,97,27,antigo
2012,3,99,30,antigo
2012,4,01,21968,antigo
2012,4,02,-502,antigo
2012,4,03,111,antigo
2012,4,05,34,antigo
2012,4,06,319,antigo
2012,4,07,506,antigo
2012,4,08,789,antigo
2012,4,09,322,antigo
2012,4,10,1429,antigo
2012,4,11,-112,antigo
2012,4,12,2468,antigo
2012,4,13,800,antigo
2012,4,14,2136,antigo
2012,4,15,1130,antigo
2012,4,16,784,antigo
2012,4,17,506,antigo
2012,4,18,238,antigo
2012,4,19,9297,antigo
2012,4,20,1501,antigo
2012,4,21,315,antigo
2012,4,22,1870,antigo
2012,4,23,2427,antigo
2012,4,24,149,antigo
2012,4,25,-228,antigo
2012,4,26,485,antigo
2012,4,27,413,antigo
2012,4,28,364,antigo
2012,4,29,-778,antigo
2012,4,30,551,antigo
2012,4,31,2022,antigo
2012,4,32,1364,antigo
2012,4,33,-373,antigo
2012,4,35,151,antigo
2012,4,36,688,antigo
2012,4,37,177,antigo
2012,4,38,1119,antigo
2012,4,39,-33,antigo
2012,4,41,15711,antigo
2012,4,42,16376,antigo
2012,4,43,11335,antigo
2012,4,45,3421,antigo
2012,4,46,5187,antigo
2012,4,47,26203,antigo
2012,4,49,19326,antigo
2012,4,50,97,antigo
2012,4,51,-120,antigo
2012,4,52,1226,antigo
2012,4,53,-89,antigo
2012,4,55,56,antigo
2012,4,56,2345,antigo
2012,4,58,178,antigo
2012,4,59,172,antigo
2012,4,60,712,antigo
2012,4,61,142,antigo
2012,4,62,2393,antigo
2012,4,63,1186,antigo
2012,4,64,1511,antigo
2012,4,65,862,antigo
2012,4,66,-100,antigo
2012,4,68,1331,antigo
2012,4,69,2545,antigo
2012,4,70,675,antigo
2012,4,71,2246,antigo
2012,4,72,301,antigo
2012,4,73,322,antigo
2012,4,74,398,antigo
2012,4,75,79,antigo
2012,4,77,1400,antigo
2012,4,78,-9860,antigo
2012,4,79,526,antigo
2012,4,80,5507,antigo
2012,4,81,6293,antigo
2012,4,82,5887,antigo
2012,4,84,3862,antigo
2012,4,85,12632,antigo
2012,4,86,10905,antigo
2012,4,87,735,antigo
2012,4,88,531,antigo
2012,4,90,166,antigo
2012,4,91,51,antigo
2012,4,92,7,antigo
2012,4,93,-23,antigo
2012,4,94,6163,antigo
2012,4,95,716,antigo
2012,4,96,1073,antigo
2012,4,97,-15,antigo
2012,4,99,-16,antigo
2012,5,01,46677,antigo
2012,5,02,-841,antigo
2012,5,03,-10,antigo
2012,5,05,-8,antigo
2012,5,06,-35,antigo
2012,5,07,412,antigo
2012,5,08,793,antigo
2012,5,09,193,antigo
2012,5,10,16511,antigo
2012,5,11,436,antigo
2012,5,12,750,antigo
2012,5,13,303,antigo
2012,5,14,485,antigo
2012,5,15,-2157,antigo
2012,5,16,-126,antigo
2012,5,17,107,antigo
2012,5,18,-254,antigo
2012,5,19,4600,antigo
2012,5,20,908,antigo
2012,5,21,634,antigo
2012,5,22,776,antigo
2012,5,23,625,antigo
2012,5,24,-323,antigo
2012,5,25,-446,antigo
2012,5,26,-805,antigo
2012,5,27,-492,antigo
2012,5,28,211,antigo
2012,5,29,-3820,antigo
2012,5,30,618,antigo
2012,5,31,-57,antigo
2012,5,32,748,antigo
2012,5,33,131,antigo
2012,5,35,-111,antigo
2012,5,36,169,antigo
2012,5,37,-128,antigo
2012,5,38,205,antigo
2012,5,39,-12,antigo
2012,5,41,-367,antigo
2012,5,42,12057,antigo
2012,5,43,4029,antigo
2012,5,45,-878,antigo
2012,5,46,2594,antigo
2012,5,47,8135,antigo
2012,5,49,7703,antigo
2012,5,50,164,antigo
2012,5,51,-607,antigo
2012,5,52,820,antigo
2012,5,53,56,antigo
2012,5,55,-432,antigo
2012,5,56,1089,antigo
2012,5,58,-154,antigo
2012,5,59,333,antigo
2012,5,60,768,antigo
2012,5,61,1285,antigo
2012,5,62,1599,antigo
2012,5,63,962,antigo
2012,5,64,621,antigo
2012,5,65,919,antigo
2012,5,66,23,antigo
2012,5,68,928,antigo
2012,5,69,1446,antigo
2012,5,70,-58,antigo
2012,5,71,994,antigo
2012,5,72,-510,antigo
2012,5,73,281,antigo
2012,5,74,557,antigo
2012,5,75,33,antigo
2012,5,77,1019,antigo
2012,5,78,-2894,antigo
2012,5,79,271,antigo
2012,5,80,3203,antigo
2012,5,81,3043,antigo
2012,5,82,531,antigo
2012,5,84,2666,antigo
2012,5,85,7249,antigo
2012,5,86,8261,antigo
2012,5,87,124,antigo
2012,5,88,526,antigo
2012,5,90,174,antigo
2012,5,91,78,antigo
2012,5,92,-4,antigo
2012,5,93,581,antigo
2012,5,94,3296,antigo
2012,5,95,205,antigo
2012,5,96,143,antigo
2012,5,97,69,antigo
2012,5,99,81,antigo
2012,6,01,60374,antigo
2012,6,02,-1007,antigo
2012,6,03,458,antigo
2012,6,05,2,antigo
2012,6,06,73,antigo
2012,6,07,691,antigo
2012,6,08,450,antigo
2012,6,09,602,antigo
2012,6,10,8625,antigo
2012,6,11,1066,antigo
2012,6,12,-1722,antigo
2012,6,13,223,antigo
2012,6,14,721,antigo
2012,6,15,-489,antigo
2012,6,16,470,antigo
2012,6,17,68,antigo
2012,6,18,-99,antigo
2012,6,19,2038,antigo
2012,6,20,680,antigo
2012,6,21,769,antigo
2012,6,22,-866,antigo
2012,6,23,171,antigo
2012,6,24,-748,antigo
2012,6,25,-929,antigo
2012,6,26,919,antigo
2012,6,27,250,antigo
2012,6,28,-1287,antigo
2012,6,29,-1532,antigo
2012,6,30,77,antigo
2012,6,31,246,antigo
2012,6,32,637,antigo
2012,6,33,340,antigo
2012,6,35,423,antigo
2012,6,36,95,antigo
2012,6,37,167,antigo
2012,6,38,2233,antigo
2012,6,39,9,antigo
2012,6,41,378,antigo
2012,6,42,3138,antigo
2012,6,43,2044,antigo
2012,6,45,70,antigo
2012,6,46,2771,antigo
2012,6,47,8936,antigo
2012,6,49,5371,antigo
2012,6,50,185,antigo
2012,6,51,-453,antigo
2012,6,52,-267,antigo
2012,6,53,218,antigo
2012,6,55,177,antigo
2012,6,56,860,antigo
2012,6,58,-117,antigo
2012,6,59,329,antigo
2012,6,60,130,antigo
2012,6,61,-661,antigo
2012,6,62,1343,antigo
2012,6,63,389,antigo
2012,6,64,1605,antigo
2012,6,65,743,antigo
2012,6,66,-215,antigo
2012,6,68,844,antigo
2012,6,69,1826,antigo
2012,6,70,600,antigo
2012,6,71,499,antigo
2012,6,72,268,antigo
2012,6,73,343,antigo
2012,6,74,521,antigo
2012,6,75,45,antigo
2012,6,77,1213,antigo
2012,6,78,-2656,antigo
2012,6,79,178,antigo
2012,6,80,5143,antigo
2012,6,81,3542,antigo
2012,6,82,-2881,antigo
2012,6,84,1455,antigo
2012,6,85,-3408,antigo
2012,6,86,7630,antigo
2012,6,87,481,antigo
2012,6,88,145,antigo
2012,6,90,175,antigo
2012,6,91,-23,antigo
2012,6,92,7,antigo
2012,6,93,629,antigo
2012,6,94,2306,antigo
2012,6,95,-90,antigo
2012,6,96,410,antigo
2012,6,97,29,antigo
2012,6,99,37,antigo
2012,7,01,24683,antigo
2012,7,02,-952,antigo
2012,7,03,-125,antigo
2012,7,05,20,antigo
2012,7,06,80,antigo
2012,7,07,875,antigo
2012,7,08,660,antigo
2012,7,09,602,antigo
2012,7,10,6168,antigo
2012,7,11,1212,antigo
2012,7,12,-3171,antigo
2012,7,13,994,antigo
2012,7,14,1365,antigo
2012,7,15,4537,antigo
2012,7,16,567,antigo
2012,7,17,470,antigo
2012,7,18,324,antigo
2012,7,19,200,antigo
2012,7,20,930,antigo
2012,7,21,550,antigo
2012,7,22,1101,antigo
2012,7,23,767,antigo
2012,7,24,-401,antigo
2012,7,25,1515,antigo
2012,7,26,1418,antigo
2012,7,27,732,antigo
2012,7,28,686,antigo
2012,7,29,1534,antigo
2012,7,30,475,antigo
2012,7,31,493,antigo
2012,7,32,988,antigo
2012,7,33,825,antigo
2012,7,35,401,antigo
2012,7,36,185,antigo
2012,7,37,977,antigo
2012,7,38,147,antigo
2012,7,39,9,antigo
2012,7,41,9778,antigo
2012,7,42,10961,antigo
2012,7,43,6045,antigo
2012,7,45,1249,antigo
2012,7,46,5784,antigo
2012,7,47,16327,antigo
2012,7,49,4160,antigo
2012,7,50,204,antigo
2012,7,51,-74,antigo
2012,7,52,1119,antigo
2012,7,53,172,antigo
2012,7,55,-21,antigo
2012,7,56,583,antigo
2012,7,58,-168,antigo
2012,7,59,634,antigo
2012,7,60,224,antigo
2012,7,61,413,antigo
2012,7,62,2428,antigo
2012,7,63,1116,antigo
2012,7,64,-84,antigo
2012,7,65,352,antigo
2012,7,66,569,antigo
2012,7,68,1060,antigo
2012,7,69,3155,antigo
2012,7,70,389,antigo
2012,7,71,1123,antigo
2012,7,72,130,antigo
2012,7,73,165,antigo
2012,7,74,399,antigo
2012,7,75,74,antigo
2012,7,77,916,antigo
2012,7,78,1997,antigo
2012,7,79,81,antigo
2012,7,80,3961,antigo
2012,7,81,6901,antigo
2012,7,82,-4146,antigo
2012,7,84,3216,antigo
2012,7,85,-6885,antigo
2012,7,86,10062,antigo
2012,7,87,279,antigo
2012,7,88,1088,antigo
2012,7,90,23,antigo
2012,7,91,18,antigo
2012,7,92,-18,antigo
2012,7,93,442,antigo
2012,7,94,3234,antigo
2012,7,95,424,antigo
2012,7,96,783,antigo
2012,7,97,6,antigo
2012,7,99,7,antigo
2012,8,01,-16383,antigo
2012,8,02,-550,antigo
2012,8,03,154,antigo
2012,8,05,-52,antigo
2012,8,06,27,antigo
2012,8,07,582,antigo
2012,8,08,233,antigo
2012,8,09,477,antigo
2012,8,10,8433,antigo
2012,8,11,1881,antigo
2012,8,12,-3565,antigo
2012,8,13,-1492,antigo
2012,8,14,3098,antigo
2012,8,15,-524,antigo
2012,8,16,429,antigo
2012,8,17,1025,antigo
2012,8,18,160,antigo
2012,8,19,635,antigo
2012,8,20,474,antigo
2012,8,21,172,antigo
2012,8,22,49,antigo
2012,8,23,1218,antigo
2012,8,24,-1320,antigo
2012,8,25,865,antigo
2012,8,26,207,antigo
2012,8,27,226,antigo
2012,8,28,676,antigo
2012,8,29,1853,antigo
2012,8,30,274,antigo
2012,8,31,1041,antigo
2012,8,32,606,antigo
2012,8,33,-319,antigo
2012,8,35,756,antigo
2012,8,36,501,antigo
2012,8,37,670,antigo
2012,8,38,349,antigo
2012,8,39,-16,antigo
2012,8,41,4888,antigo
2012,8,42,3935,antigo
2012,8,43,3622,antigo
2012,8,45,3383,antigo
2012,8,46,5341,antigo
2012,8,47,23620,antigo
2012,8,49,2437,antigo
2012,8,50,167,antigo
2012,8,51,2,antigo
2012,8,52,-412,antigo
2012,8,53,514,antigo
2012,8,55,-52,antigo
2012,8,56,473,antigo
2012,8,58,272,antigo
2012,8,59,-389,antigo
2012,8,60,28,antigo
2012,8,61,-389,antigo
2012,8,62,2179,antigo
2012,8,63,197,antigo
2012,8,64,40,antigo
2012,8,65,131,antigo
2012,8,66,-303,antigo
2012,8,68,920,antigo
2012,8,69,1712,antigo
2012,8,70,191,antigo
2012,8,71,25,antigo
2012,8,72,118,antigo
2012,8,73,510,antigo
2012,8,74,134,antigo
2012,8,75,31,antigo
2012,8,77,183,antigo
2012,8,78,235,antigo
2012,8,79,-52,antigo
2012,8,80,1969,antigo
2012,8,81,1464,antigo
2012,8,82,-167,antigo
2012,8,84,1079,antigo
2012,8,85,23494,antigo
2012,8,86,9083,antigo
2012,8,87,231,antigo
2012,8,88,1318,antigo
2012,8,90,151,antigo
