ano,mes,id_municipio,cnae_divisao,saldo_municipio,fonte
2014,5,5300108,64,-33,antigo
2014,5,5300108,65,35,antigo
2014,5,5300108,66,56,antigo
2014,5,5300108,68,-10,antigo
2014,5,5300108,69,3,antigo
2014,5,5300108,70,18,antigo
2014,5,5300108,71,-696,antigo
2014,5,5300108,72,-3,antigo
2014,5,5300108,73,55,antigo
2014,5,5300108,74,32,antigo
2014,5,5300108,75,2,antigo
2014,5,5300108,77,-27,antigo
2014,5,5300108,78,233,antigo
2014,5,5300108,79,-13,antigo
2014,5,5300108,80,5,antigo
2014,5,5300108,81,513,antigo
2014,5,5300108,82,261,antigo
2014,5,5300108,84,21,antigo
2014,5,5300108,85,219,antigo
2014,5,5300108,86,331,antigo
2014,5,5300108,87,100,antigo
2014,5,5300108,88,-14,antigo
2014,5,5300108,90,-9,antigo
2014,5,5300108,91,-5,antigo
2014,5,5300108,93,-25,antigo
2014,5,5300108,94,35,antigo
2014,5,5300108,95,56,antigo
2014,5,5300108,96,22,antigo
2014,5,5300108,97,-10,antigo
2014,5,5300108,99,-11,antigo
2014,6,5300108,01,-103,antigo
2014,6,5300108,02,3,antigo
2014,6,5300108,03,-1,antigo
2014,6,5300108,07,-1,antigo
2014,6,5300108,08,2,antigo
2014,6,5300108,09,2,antigo
2014,6,5300108,10,-64,antigo
2014,6,5300108,11,-31,antigo
2014,6,5300108,12,1,antigo
2014,6,5300108,13,-1,antigo
2014,6,5300108,14,-3,antigo
2014,6,5300108,15,0,antigo
2014,6,5300108,16,-8,antigo
2014,6,5300108,17,-4,antigo
2014,6,5300108,18,85,antigo
2014,6,5300108,20,0,antigo
2014,6,5300108,21,28,antigo
2014,6,5300108,22,-20,antigo
2014,6,5300108,23,-16,antigo
2014,6,5300108,24,1,antigo
2014,6,5300108,25,-14,antigo
2014,6,5300108,26,-46,antigo
2014,6,5300108,27,9,antigo
2014,6,5300108,28,-2,antigo
2014,6,5300108,29,-6,antigo
2014,6,5300108,30,1,antigo
2014,6,5300108,31,-19,antigo
2014,6,5300108,32,1,antigo
2014,6,5300108,33,-10,antigo
2014,6,5300108,35,-39,antigo
2014,6,5300108,36,-1,antigo
2014,6,5300108,37,-1,antigo
2014,6,5300108,38,-18,antigo
2014,6,5300108,41,-1146,antigo
2014,6,5300108,42,-447,antigo
2014,6,5300108,43,-354,antigo
2014,6,5300108,45,-43,antigo
2014,6,5300108,46,49,antigo
2014,6,5300108,47,-348,antigo
2014,6,5300108,49,-149,antigo
2014,6,5300108,51,30,antigo
2014,6,5300108,52,-17,antigo
2014,6,5300108,53,12,antigo
2014,6,5300108,55,16,antigo
2014,6,5300108,56,-51,antigo
2014,6,5300108,58,45,antigo
2014,6,5300108,59,-18,antigo
2014,6,5300108,60,17,antigo
2014,6,5300108,61,-33,antigo
2014,6,5300108,62,92,antigo
2014,6,5300108,63,15,antigo
2014,6,5300108,64,44,antigo
2014,6,5300108,65,40,antigo
2014,6,5300108,66,110,antigo
2014,6,5300108,68,25,antigo
2014,6,5300108,69,21,antigo
2014,6,5300108,70,-48,antigo
2014,6,5300108,71,-737,antigo
2014,6,5300108,72,-2,antigo
2014,6,5300108,73,-18,antigo
2014,6,5300108,74,182,antigo
2014,6,5300108,75,-1,antigo
2014,6,5300108,77,10,antigo
2014,6,5300108,78,562,antigo
2014,6,5300108,79,-41,antigo
2014,6,5300108,80,25,antigo
2014,6,5300108,81,1046,antigo
2014,6,5300108,82,1372,antigo
2014,6,5300108,84,-1,antigo
2014,6,5300108,85,-288,antigo
2014,6,5300108,86,20,antigo
2014,6,5300108,87,65,antigo
2014,6,5300108,88,333,antigo
2014,6,5300108,90,1,antigo
2014,6,5300108,91,2,antigo
2014,6,5300108,93,20,antigo
2014,6,5300108,94,375,antigo
2014,6,5300108,95,-14,antigo
2014,6,5300108,96,-54,antigo
2014,6,5300108,97,1,antigo
2014,6,5300108,99,22,antigo
2014,7,5300108,01,39,antigo
2014,7,5300108,03,2,antigo
2014,7,5300108,08,-11,antigo
2014,7,5300108,09,2,antigo
2014,7,5300108,10,-27,antigo
2014,7,5300108,11,32,antigo
2014,7,5300108,12,-2,antigo
2014,7,5300108,13,-2,antigo
2014,7,5300108,14,38,antigo
2014,7,5300108,15,-3,antigo
2014,7,5300108,16,7,antigo
2014,7,5300108,17,122,antigo
2014,7,5300108,18,-41,antigo
2014,7,5300108,20,3,antigo
2014,7,5300108,21,25,antigo
2014,7,5300108,22,-5,antigo
2014,7,5300108,23,-7,antigo
2014,7,5300108,24,-2,antigo
2014,7,5300108,25,-19,antigo
2014,7,5300108,26,-4,antigo
2014,7,5300108,27,8,antigo
2014,7,5300108,28,-2,antigo
2014,7,5300108,29,0,antigo
2014,7,5300108,31,8,antigo
2014,7,5300108,32,-6,antigo
2014,7,5300108,33,3,antigo
2014,7,5300108,35,-8,antigo
2014,7,5300108,36,-3,antigo
2014,7,5300108,37,-2,antigo
2014,7,5300108,38,-23,antigo
2014,7,5300108,41,-1041,antigo
2014,7,5300108,42,-178,antigo
2014,7,5300108,43,-194,antigo
2014,7,5300108,45,-81,antigo
2014,7,5300108,46,-163,antigo
2014,7,5300108,47,-248,antigo
2014,7,5300108,49,367,antigo
2014,7,5300108,51,34,antigo
2014,7,5300108,52,-33,antigo
2014,7,5300108,53,-21,antigo
2014,7,5300108,55,31,antigo
2014,7,5300108,56,-178,antigo
2014,7,5300108,58,0,antigo
2014,7,5300108,59,6,antigo
2014,7,5300108,60,-26,antigo
2014,7,5300108,61,-77,antigo
2014,7,5300108,62,279,antigo
2014,7,5300108,63,-149,antigo
2014,7,5300108,64,-49,antigo
2014,7,5300108,65,20,antigo
2014,7,5300108,66,86,antigo
2014,7,5300108,68,-8,antigo
2014,7,5300108,69,44,antigo
2014,7,5300108,70,5,antigo
2014,7,5300108,71,-175,antigo
2014,7,5300108,72,0,antigo
2014,7,5300108,73,-14,antigo
2014,7,5300108,74,-10,antigo
2014,7,5300108,75,-5,antigo
2014,7,5300108,77,10,antigo
2014,7,5300108,78,105,antigo
2014,7,5300108,79,9,antigo
2014,7,5300108,80,32,antigo
2014,7,5300108,81,-248,antigo
2014,7,5300108,82,-146,antigo
2014,7,5300108,84,-19,antigo
2014,7,5300108,85,-188,antigo
2014,7,5300108,86,157,antigo
2014,7,5300108,87,38,antigo
2014,7,5300108,88,409,antigo
2014,7,5300108,90,3,antigo
2014,7,5300108,91,-1,antigo
2014,7,5300108,92,0,antigo
2014,7,5300108,93,-39,antigo
2014,7,5300108,94,686,antigo
2014,7,5300108,95,35,antigo
2014,7,5300108,96,-57,antigo
2014,7,5300108,97,-5,antigo
2014,7,5300108,99,-13,antigo
2014,8,5300108,01,-180,antigo
2014,8,5300108,02,-2,antigo
2014,8,5300108,03,0,antigo
2014,8,5300108,08,7,antigo
2014,8,5300108,10,67,antigo
2014,8,5300108,11,-31,antigo
2014,8,5300108,12,-1,antigo
2014,8,5300108,13,3,antigo
2014,8,5300108,14,15,antigo
2014,8,5300108,15,-4,antigo
2014,8,5300108,16,16,antigo
2014,8,5300108,17,8,antigo
2014,8,5300108,18,-29,antigo
2014,8,5300108,20,6,antigo
2014,8,5300108,21,-3,antigo
2014,8,5300108,22,-8,antigo
2014,8,5300108,23,-8,antigo
2014,8,5300108,24,-2,antigo
2014,8,5300108,25,-30,antigo
2014,8,5300108,26,-4,antigo
2014,8,5300108,27,1,antigo
2014,8,5300108,28,0,antigo
2014,8,5300108,29,2,antigo
2014,8,5300108,30,1,antigo
2014,8,5300108,31,15,antigo
2014,8,5300108,32,-4,antigo
2014,8,5300108,33,-3,antigo
2014,8,5300108,35,18,antigo
2014,8,5300108,36,-2,antigo
2014,8,5300108,37,1,antigo
2014,8,5300108,38,-37,antigo
2014,8,5300108,41,-753,antigo
2014,8,5300108,42,-180,antigo
2014,8,5300108,43,-15,antigo
2014,8,5300108,45,-23,antigo
2014,8,5300108,46,29,antigo
2014,8,5300108,47,440,antigo
2014,8,5300108,49,91,antigo
2014,8,5300108,51,-63,antigo
2014,8,5300108,52,42,antigo
2014,8,5300108,53,-98,antigo
2014,8,5300108,55,-59,antigo
2014,8,5300108,56,254,antigo
2014,8,5300108,58,-26,antigo
2014,8,5300108,59,3,antigo
2014,8,5300108,60,42,antigo
2014,8,5300108,61,18,antigo
2014,8,5300108,62,387,antigo
2014,8,5300108,63,11,antigo
2014,8,5300108,64,139,antigo
2014,8,5300108,65,17,antigo
2014,8,5300108,66,65,antigo
2014,8,5300108,68,-10,antigo
2014,8,5300108,69,-1,antigo
2014,8,5300108,70,43,antigo
2014,8,5300108,71,-83,antigo
2014,8,5300108,72,-16,antigo
2014,8,5300108,73,-50,antigo
2014,8,5300108,74,5,antigo
2014,8,5300108,75,1,antigo
2014,8,5300108,77,-25,antigo
2014,8,5300108,78,207,antigo
2014,8,5300108,79,1,antigo
2014,8,5300108,80,651,antigo
2014,8,5300108,81,-67,antigo
2014,8,5300108,82,-48,antigo
2014,8,5300108,84,-11,antigo
2014,8,5300108,85,565,antigo
2014,8,5300108,86,362,antigo
2014,8,5300108,87,33,antigo
2014,8,5300108,88,451,antigo
2014,8,5300108,90,-3,antigo
2014,8,5300108,91,-2,antigo
2014,8,5300108,92,-1,antigo
2014,8,5300108,93,5,antigo
2014,8,5300108,94,431,antigo
2014,8,5300108,95,34,antigo
2014,8,5300108,96,55,antigo
2014,8,5300108,97,0,antigo
2014,8,5300108,99,3,antigo
2014,9,5300108,01,-94,antigo
2014,9,5300108,02,2,antigo
2014,9,5300108,03,1,antigo
2014,9,5300108,07,1,antigo
2014,9,5300108,08,0,antigo
2014,9,5300108,09,1,antigo
2014,9,5300108,10,-17,antigo
2014,9,5300108,11,-4,antigo
2014,9,5300108,12,-1,antigo
2014,9,5300108,13,0,antigo
2014,9,5300108,14,10,antigo
2014,9,5300108,15,3,antigo
2014,9,5300108,16,4,antigo
2014,9,5300108,17,-139,antigo
2014,9,5300108,18,7,antigo
2014,9,5300108,20,2,antigo
2014,9,5300108,21,2,antigo
2014,9,5300108,22,3,antigo
2014,9,5300108,23,-39,antigo
2014,9,5300108,24,2,antigo
2014,9,5300108,25,-92,antigo
2014,9,5300108,26,6,antigo
2014,9,5300108,27,11,antigo
2014,9,5300108,28,-4,antigo
2014,9,5300108,29,2,antigo
2014,9,5300108,31,-34,antigo
2014,9,5300108,32,5,antigo
2014,9,5300108,33,-9,antigo
2014,9,5300108,35,-2,antigo
2014,9,5300108,36,-8,antigo
2014,9,5300108,37,6,antigo
2014,9,5300108,38,-69,antigo
2014,9,5300108,41,-158,antigo
2014,9,5300108,42,-175,antigo
2014,9,5300108,43,-15,antigo
2014,9,5300108,45,-9,antigo
2014,9,5300108,46,71,antigo
2014,9,5300108,47,47,antigo
2014,9,5300108,49,166,antigo
2014,9,5300108,51,4,antigo
2014,9,5300108,52,-51,antigo
2014,9,5300108,53,-42,antigo
2014,9,5300108,55,-19,antigo
2014,9,5300108,56,72,antigo
2014,9,5300108,58,5,antigo
2014,9,5300108,59,8,antigo
2014,9,5300108,60,30,antigo
2014,9,5300108,61,-28,antigo
2014,9,5300108,62,395,antigo
2014,9,5300108,63,-9,antigo
2014,9,5300108,64,-35,antigo
2014,9,5300108,65,39,antigo
2014,9,5300108,66,58,antigo
2014,9,5300108,68,0,antigo
2014,9,5300108,69,-43,antigo
2014,9,5300108,70,60,antigo
2014,9,5300108,71,-270,antigo
2014,9,5300108,72,10,antigo
2014,9,5300108,73,-11,antigo
2014,9,5300108,74,7,antigo
2014,9,5300108,75,5,antigo
2014,9,5300108,77,10,antigo
2014,9,5300108,78,340,antigo
2014,9,5300108,79,8,antigo
2014,9,5300108,80,-96,antigo
2014,9,5300108,81,834,antigo
2014,9,5300108,82,522,antigo
2014,9,5300108,84,-45,antigo
2014,9,5300108,85,483,antigo
2014,9,5300108,86,89,antigo
2014,9,5300108,87,-40,antigo
2014,9,5300108,88,229,antigo
2014,9,5300108,90,6,antigo
2014,9,5300108,91,1,antigo
2014,9,5300108,93,27,antigo
2014,9,5300108,94,301,antigo
2014,9,5300108,95,39,antigo
2014,9,5300108,96,31,antigo
2014,9,5300108,97,-4,antigo
2014,9,5300108,99,-4,antigo
2014,10,5300108,01,-100,antigo
2014,10,5300108,02,-3,antigo
2014,10,5300108,03,2,antigo
2014,10,5300108,07,-1,antigo
2014,10,5300108,08,-5,antigo
2014,10,5300108,09,0,antigo
2014,10,5300108,10,15,antigo
2014,10,5300108,11,-19,antigo
2014,10,5300108,12,-1,antigo
2014,10,5300108,13,-1,antigo
2014,10,5300108,14,-12,antigo
2014,10,5300108,15,3,antigo
2014,10,5300108,16,12,antigo
2014,10,5300108,17,-12,antigo
2014,10,5300108,18,-5,antigo
2014,10,5300108,20,-8,antigo
2014,10,5300108,21,14,antigo
2014,10,5300108,22,5,antigo
2014,10,5300108,23,-21,antigo
2014,10,5300108,24,2,antigo
2014,10,5300108,25,-54,antigo
2014,10,5300108,26,-1,antigo
2014,10,5300108,27,6,antigo
2014,10,5300108,28,0,antigo
2014,10,5300108,29,-5,antigo
2014,10,5300108,31,-16,antigo
2014,10,5300108,32,-1,antigo
2014,10,5300108,33,-11,antigo
2014,10,5300108,35,-3,antigo
2014,10,5300108,36,-19,antigo
2014,10,5300108,37,3,antigo
2014,10,5300108,38,253,antigo
2014,10,5300108,41,-1168,antigo
2014,10,5300108,42,-593,antigo
2014,10,5300108,43,-86,antigo
2014,10,5300108,45,-124,antigo
2014,10,5300108,46,9,antigo
2014,10,5300108,47,135,antigo
2014,10,5300108,49,165,antigo
2014,10,5300108,51,-5,antigo
2014,10,5300108,52,43,antigo
2014,10,5300108,53,-143,antigo
2014,10,5300108,55,-1,antigo
2014,10,5300108,56,36,antigo
2014,10,5300108,58,-27,antigo
2014,10,5300108,59,2,antigo
2014,10,5300108,60,-12,antigo
2014,10,5300108,61,23,antigo
2014,10,5300108,62,-268,antigo
2014,10,5300108,63,2,antigo
2014,10,5300108,64,5,antigo
2014,10,5300108,65,67,antigo
2014,10,5300108,66,66,antigo
2014,10,5300108,68,21,antigo
2014,10,5300108,69,23,antigo
2014,10,5300108,70,32,antigo
2014,10,5300108,71,-244,antigo
2014,10,5300108,72,-8,antigo
2014,10,5300108,73,-23,antigo
2014,10,5300108,74,5,antigo
2014,10,5300108,75,-17,antigo
2014,10,5300108,77,-30,antigo
2014,10,5300108,78,155,antigo
2014,10,5300108,79,11,antigo
2014,10,5300108,80,-73,antigo
2014,10,5300108,81,-208,antigo
2014,10,5300108,82,-249,antigo
2014,10,5300108,84,-11,antigo
2014,10,5300108,85,192,antigo
2014,10,5300108,86,80,antigo
2014,10,5300108,87,119,antigo
2014,10,5300108,88,-23,antigo
2014,10,5300108,90,-4,antigo
2014,10,5300108,93,-15,antigo
2014,10,5300108,94,-35,antigo
2014,10,5300108,95,-309,antigo
2014,10,5300108,96,-28,antigo
2014,10,5300108,97,-10,antigo
2014,10,5300108,99,11,antigo
2014,11,5300108,01,-93,antigo
2014,11,5300108,02,-1,antigo
2014,11,5300108,03,0,antigo
2014,11,5300108,07,0,antigo
2014,11,5300108,08,0,antigo
2014,11,5300108,09,1,antigo
2014,11,5300108,10,-72,antigo
2014,11,5300108,11,-2,antigo
2014,11,5300108,12,-2,antigo
2014,11,5300108,13,-1,antigo
2014,11,5300108,14,-12,antigo
2014,11,5300108,15,-4,antigo
2014,11,5300108,16,17,antigo
2014,11,5300108,17,3,antigo
2014,11,5300108,18,16,antigo
2014,11,5300108,20,1,antigo
2014,11,5300108,21,-10,antigo
2014,11,5300108,22,10,antigo
2014,11,5300108,23,-7,antigo
2014,11,5300108,24,-1,antigo
2014,11,5300108,25,-87,antigo
2014,11,5300108,26,0,antigo
2014,11,5300108,27,22,antigo
2014,11,5300108,28,-7,antigo
2014,11,5300108,29,5,antigo
2014,11,5300108,31,-11,antigo
2014,11,5300108,32,-15,antigo
2014,11,5300108,33,9,antigo
2014,11,5300108,35,7,antigo
2014,11,5300108,36,-40,antigo
2014,11,5300108,37,-5,antigo
2014,11,5300108,38,-100,antigo
2014,11,5300108,41,-1265,antigo
2014,11,5300108,42,-722,antigo
2014,11,5300108,43,-217,antigo
2014,11,5300108,45,10,antigo
2014,11,5300108,46,92,antigo
2014,11,5300108,47,1338,antigo
2014,11,5300108,49,318,antigo
2014,11,5300108,51,-2,antigo
2014,11,5300108,52,4,antigo
2014,11,5300108,53,-40,antigo
2014,11,5300108,55,-29,antigo
2014,11,5300108,56,331,antigo
2014,11,5300108,58,-6,antigo
2014,11,5300108,59,15,antigo
2014,11,5300108,60,-1,antigo
2014,11,5300108,61,-15,antigo
2014,11,5300108,62,766,antigo
2014,11,5300108,63,16,antigo
2014,11,5300108,64,1,antigo
2014,11,5300108,65,42,antigo
2014,11,5300108,66,24,antigo
2014,11,5300108,68,28,antigo
2014,11,5300108,69,-26,antigo
2014,11,5300108,70,-11,antigo
2014,11,5300108,71,-42,antigo
2014,11,5300108,72,0,antigo
2014,11,5300108,73,-22,antigo
2014,11,5300108,74,3,antigo
2014,11,5300108,75,-5,antigo
2014,11,5300108,77,-37,antigo
2014,11,5300108,78,-156,antigo
2014,11,5300108,79,-12,antigo
2014,11,5300108,80,115,antigo
2014,11,5300108,81,-979,antigo
2014,11,5300108,82,103,antigo
2014,11,5300108,84,-24,antigo
2014,11,5300108,85,17,antigo
2014,11,5300108,86,146,antigo
2014,11,5300108,87,4,antigo
2014,11,5300108,88,63,antigo
2014,11,5300108,90,-8,antigo
2014,11,5300108,91,-1,antigo
2014,11,5300108,93,19,antigo
2014,11,5300108,94,-52,antigo
2014,11,5300108,95,20,antigo
2014,11,5300108,96,28,antigo
2014,11,5300108,97,-2,antigo
2014,11,5300108,99,-25,antigo
2014,12,5300108,01,-61,antigo
2014,12,5300108,02,1,antigo
2014,12,5300108,03,0,antigo
2014,12,5300108,07,-1,antigo
2014,12,5300108,08,-4,antigo
2014,12,5300108,10,-102,antigo
2014,12,5300108,11,-29,antigo
2014,12,5300108,12,-3,antigo
2014,12,5300108,13,1,antigo
2014,12,5300108,14,5,antigo
2014,12,5300108,15,-4,antigo
2014,12,5300108,16,-17,antigo
2014,12,5300108,17,-12,antigo
2014,12,5300108,18,-47,antigo
2014,12,5300108,20,-14,antigo
2014,12,5300108,21,-17,antigo
2014,12,5300108,22,-20,antigo
2014,12,5300108,23,-30,antigo
2014,12,5300108,25,-56,antigo
2014,12,5300108,26,-65,antigo
2014,12,5300108,27,-13,antigo
2014,12,5300108,28,3,antigo
2014,12,5300108,29,0,antigo
2014,12,5300108,31,-26,antigo
2014,12,5300108,32,-13,antigo
2014,12,5300108,33,-12,antigo
2014,12,5300108,35,-11,antigo
2014,12,5300108,36,-3,antigo
2014,12,5300108,37,-5,antigo
2014,12,5300108,38,-114,antigo
2014,12,5300108,41,-2065,antigo
2014,12,5300108,42,-792,antigo
2014,12,5300108,43,-330,antigo
2014,12,5300108,45,-210,antigo
2014,12,5300108,46,-113,antigo
2014,12,5300108,47,-646,antigo
2014,12,5300108,49,-505,antigo
2014,12,5300108,51,59,antigo
2014,12,5300108,52,5,antigo
2014,12,5300108,53,-24,antigo
2014,12,5300108,55,-121,antigo
2014,12,5300108,56,-939,antigo
2014,12,5300108,58,-127,antigo
2014,12,5300108,59,2,antigo
2014,12,5300108,60,28,antigo
2014,12,5300108,61,21,antigo
2014,12,5300108,62,670,antigo
2014,12,5300108,63,-2,antigo
2014,12,5300108,64,37,antigo
2014,12,5300108,65,-24,antigo
2014,12,5300108,66,1,antigo
2014,12,5300108,68,-43,antigo
2014,12,5300108,69,-44,antigo
2014,12,5300108,70,-3,antigo
2014,12,5300108,71,-68,antigo
2014,12,5300108,72,-8,antigo
2014,12,5300108,73,-11,antigo
2014,12,5300108,74,-8,antigo
2014,12,5300108,75,7,antigo
2014,12,5300108,77,-111,antigo
2014,12,5300108,78,55,antigo
2014,12,5300108,79,-41,antigo
2014,12,5300108,80,159,antigo
2014,12,5300108,81,-57,antigo
2014,12,5300108,82,-736,antigo
2014,12,5300108,84,-10,antigo
2014,12,5300108,85,-2272,antigo
2014,12,5300108,86,-116,antigo
2014,12,5300108,87,-98,antigo
2014,12,5300108,88,-153,antigo
2014,12,5300108,90,-16,antigo
2014,12,5300108,91,-2,antigo
2014,12,5300108,93,-45,antigo
2014,12,5300108,94,-491,antigo
2014,12,5300108,95,21,antigo
2014,12,5300108,96,-47,antigo
2014,12,5300108,97,-7,antigo
2014,12,5300108,99,-28,antigo
2015,1,5300108,01,70,antigo
2015,1,5300108,02,-5,antigo
2015,1,5300108,03,1,antigo
2015,1,5300108,08,-4,antigo
2015,1,5300108,10,5,antigo
2015,1,5300108,11,-42,antigo
2015,1,5300108,12,0,antigo
2015,1,5300108,13,-2,antigo
2015,1,5300108,14,-9,antigo
2015,1,5300108,15,-1,antigo
2015,1,5300108,16,-5,antigo
2015,1,5300108,17,-1,antigo
2015,1,5300108,18,-23,antigo
2015,1,5300108,20,3,antigo
2015,1,5300108,21,6,antigo
2015,1,5300108,22,22,antigo
2015,1,5300108,23,-19,antigo
2015,1,5300108,24,-2,antigo
2015,1,5300108,25,-30,antigo
2015,1,5300108,26,1,antigo
2015,1,5300108,27,2,antigo
2015,1,5300108,28,-3,antigo
2015,1,5300108,29,-2,antigo
2015,1,5300108,30,-1,antigo
2015,1,5300108,31,2,antigo
2015,1,5300108,32,6,antigo
2015,1,5300108,33,7,antigo
2015,1,5300108,35,-12,antigo
2015,1,5300108,36,-73,antigo
2015,1,5300108,37,-2,antigo
2015,1,5300108,38,-11,antigo
2015,1,5300108,41,-574,antigo
2015,1,5300108,42,-410,antigo
2015,1,5300108,43,116,antigo
2015,1,5300108,45,-121,antigo
2015,1,5300108,46,-122,antigo
2015,1,5300108,47,-1691,antigo
2015,1,5300108,49,-305,antigo
2015,1,5300108,51,-5,antigo
2015,1,5300108,52,-51,antigo
2015,1,5300108,53,-11,antigo
2015,1,5300108,55,38,antigo
2015,1,5300108,56,-105,antigo
2015,1,5300108,58,-24,antigo
2015,1,5300108,59,-1,antigo
2015,1,5300108,60,-47,antigo
2015,1,5300108,61,-65,antigo
2015,1,5300108,62,279,antigo
2015,1,5300108,63,-47,antigo
2015,1,5300108,64,33,antigo
2015,1,5300108,65,-14,antigo
2015,1,5300108,66,-93,antigo
2015,1,5300108,68,-10,antigo
2015,1,5300108,69,52,antigo
2015,1,5300108,70,15,antigo
2015,1,5300108,71,-66,antigo
2015,1,5300108,72,-1,antigo
2015,1,5300108,73,-28,antigo
2015,1,5300108,74,0,antigo
2015,1,5300108,75,3,antigo
2015,1,5300108,77,-3,antigo
2015,1,5300108,78,-105,antigo
2015,1,5300108,79,-1,antigo
2015,1,5300108,80,188,antigo
2015,1,5300108,81,-215,antigo
2015,1,5300108,82,-444,antigo
2015,1,5300108,84,-13,antigo
2015,1,5300108,85,347,antigo
2015,1,5300108,86,126,antigo
2015,1,5300108,87,9,antigo
2015,1,5300108,88,-62,antigo
2015,1,5300108,90,-6,antigo
2015,1,5300108,91,1,antigo
2015,1,5300108,93,46,antigo
2015,1,5300108,94,-116,antigo
2015,1,5300108,95,59,antigo
2015,1,5300108,96,-34,antigo
2015,1,5300108,97,0,antigo
2015,1,5300108,99,-1,antigo
2015,2,5300108,01,140,antigo
2015,2,5300108,02,0,antigo
2015,2,5300108,03,1,antigo
2015,2,5300108,08,0,antigo
2015,2,5300108,10,-6,antigo
2015,2,5300108,11,-15,antigo
2015,2,5300108,12,0,antigo
2015,2,5300108,13,-4,antigo
2015,2,5300108,14,-3,antigo
2015,2,5300108,15,-1,antigo
2015,2,5300108,16,-5,antigo
2015,2,5300108,17,-1,antigo
2015,2,5300108,18,-7,antigo
2015,2,5300108,20,1,antigo
2015,2,5300108,21,-12,antigo
2015,2,5300108,22,-5,antigo
2015,2,5300108,23,-21,antigo
2015,2,5300108,24,7,antigo
2015,2,5300108,25,-22,antigo
2015,2,5300108,26,12,antigo
2015,2,5300108,27,-10,antigo
2015,2,5300108,28,-5,antigo
2015,2,5300108,29,4,antigo
2015,2,5300108,31,-5,antigo
2015,2,5300108,32,1,antigo
2015,2,5300108,33,-7,antigo
2015,2,5300108,35,47,antigo
2015,2,5300108,36,-16,antigo
2015,2,5300108,37,0,antigo
2015,2,5300108,38,-34,antigo
2015,2,5300108,41,-850,antigo
2015,2,5300108,42,-166,antigo
2015,2,5300108,43,-154,antigo
2015,2,5300108,45,31,antigo
2015,2,5300108,46,98,antigo
2015,2,5300108,47,-453,antigo
2015,2,5300108,49,239,antigo
2015,2,5300108,51,-6,antigo
2015,2,5300108,52,-25,antigo
2015,2,5300108,53,-105,antigo
2015,2,5300108,55,8,antigo
2015,2,5300108,56,132,antigo
2015,2,5300108,58,8,antigo
2015,2,5300108,59,12,antigo
2015,2,5300108,60,1,antigo
2015,2,5300108,61,-3,antigo
2015,2,5300108,62,-97,antigo
2015,2,5300108,63,-316,antigo
2015,2,5300108,64,-177,antigo
2015,2,5300108,65,6,antigo
2015,2,5300108,66,-43,antigo
2015,2,5300108,68,-17,antigo
2015,2,5300108,69,11,antigo
2015,2,5300108,70,-36,antigo
2015,2,5300108,71,0,antigo
2015,2,5300108,72,2,antigo
2015,2,5300108,73,2,antigo
2015,2,5300108,74,0,antigo
2015,2,5300108,75,6,antigo
2015,2,5300108,77,-42,antigo
2015,2,5300108,78,-86,antigo
2015,2,5300108,79,-3,antigo
2015,2,5300108,80,-257,antigo
2015,2,5300108,81,38,antigo
2015,2,5300108,82,122,antigo
2015,2,5300108,84,5,antigo
2015,2,5300108,85,1053,antigo
2015,2,5300108,86,343,antigo
2015,2,5300108,87,20,antigo
2015,2,5300108,88,71,antigo
2015,2,5300108,90,-5,antigo
2015,2,5300108,91,0,antigo
2015,2,5300108,93,36,antigo
2015,2,5300108,94,191,antigo
2015,2,5300108,95,-2,antigo
2015,2,5300108,96,-35,antigo
2015,2,5300108,97,-2,antigo
2015,2,5300108,99,0,antigo
2015,3,5300108,01,221,antigo
2015,3,5300108,02,0,antigo
2015,3,5300108,03,0,antigo
2015,3,5300108,08,5,antigo
2015,3,5300108,10,20,antigo
2015,3,5300108,11,-36,antigo
2015,3,5300108,12,2,antigo
2015,3,5300108,13,5,antigo
2015,3,5300108,14,-18,antigo
2015,3,5300108,16,-32,antigo
2015,3,5300108,17,0,antigo
2015,3,5300108,18,21,antigo
2015,3,5300108,20,0,antigo
2015,3,5300108,21,-4,antigo
2015,3,5300108,22,1,antigo
2015,3,5300108,23,11,antigo
2015,3,5300108,24,6,antigo
2015,3,5300108,25,-37,antigo
2015,3,5300108,26,4,antigo
2015,3,5300108,27,-5,antigo
2015,3,5300108,28,-1,antigo
2015,3,5300108,29,-2,antigo
2015,3,5300108,31,5,antigo
2015,3,5300108,32,-19,antigo
2015,3,5300108,33,8,antigo
2015,3,5300108,35,-12,antigo
2015,3,5300108,36,-6,antigo
2015,3,5300108,37,4,antigo
2015,3,5300108,38,-49,antigo
2015,3,5300108,41,-129,antigo
2015,3,5300108,42,-42,antigo
2015,3,5300108,43,-169,antigo
2015,3,5300108,45,-43,antigo
2015,3,5300108,46,33,antigo
2015,3,5300108,47,-329,antigo
2015,3,5300108,49,723,antigo
2015,3,5300108,51,69,antigo
2015,3,5300108,52,38,antigo
2015,3,5300108,53,-7,antigo
2015,3,5300108,55,-2,antigo
2015,3,5300108,56,274,antigo
2015,3,5300108,58,-16,antigo
2015,3,5300108,59,-14,antigo
2015,3,5300108,60,12,antigo
2015,3,5300108,61,-18,antigo
2015,3,5300108,62,41,antigo
2015,3,5300108,63,241,antigo
2015,3,5300108,64,-58,antigo
2015,3,5300108,65,25,antigo
2015,3,5300108,66,76,antigo
2015,3,5300108,68,-10,antigo
